epoch,lr,train_loss,train_velocity_loss,train_mode_loss,train_mode_accuracy,val_loss,val_velocity_loss,val_mode_loss,val_mode_accuracy
1,0.001,0.1866655664875885,0.02539045305715069,0.6794232900817446,0.7239113165306564,0.07478740514885068,0.007890565346042263,0.29503136753619863,0.9042321116928447
2,0.001,0.08110000654401836,0.00981992309465235,0.307300795133582,0.865819311042103,0.06442576570088535,0.006050537922216439,0.26162344217300415,0.9140488656195462
3,0.001,0.07300181448623197,0.008542155153455373,0.2795875142728963,0.8723189138441539,0.06329371458988955,0.005634328222022527,0.26012528207913743,0.9094677137870855
4,0.001,0.065475329500618,0.007502932426075587,0.2523473185232385,0.879251823499675,0.06087350178295405,0.005403337435574185,0.25033412855541104,0.9157940663176265
5,0.001,0.06394911496042818,0.007304986506869199,0.24669570485125245,0.881273922149202,0.06253865974943883,0.005787706298405796,0.2548162317192783,0.9214659685863874
6,0.001,0.06189522228103567,0.007071410139838752,0.23876200542214407,0.8844515057413158,0.059351155973229736,0.005721908301418975,0.23953669035830008,0.9175392670157068
7,0.001,0.061054639766039705,0.0069886279916425076,0.23538691493296973,0.8823571892828772,0.05999621600692809,0.005477460088040907,0.2452064756739618,0.918630017452007
8,0.001,0.057775622271816506,0.006552173200982086,0.22335637418760793,0.8856069906839027,0.06167727010568399,0.005573484439355684,0.2526515021686154,0.919066317626527
9,0.001,0.05655662700423025,0.006370010613342418,0.21908302340531957,0.8888567920849282,0.05914869911019507,0.005434027793540914,0.241403209133298,0.9232111692844677
10,0.001,0.056073789691886526,0.006389886536099076,0.2164700779717623,0.8896511879829566,0.06094233452441597,0.005754281305927413,0.24716885328084803,0.9216841186736475
11,0.001,0.054785875888394585,0.006168894211290444,0.21224043284139107,0.891817722250307,0.06256164140986314,0.0056444414999794355,0.25636379085286126,0.918848167539267
12,0.001,0.05399039385012619,0.006010253987280915,0.20984942441969096,0.8943453455622157,0.06537404215616706,0.006206335573785094,0.2648068495341829,0.9118673647469459
13,0.001,0.05357303192234107,0.006057890558065425,0.20728625150318997,0.8950675236513325,0.06090124992956042,0.0056150788707704565,0.2483554607026448,0.9203752181500873
14,0.001,0.05207532141504283,0.005905595851462568,0.20132064413742837,0.896945186683036,0.06985992418169767,0.006274807695575695,0.286551541110816,0.9101221640488656
15,0.0005,0.05155341217532833,0.0058933384898780155,0.19883367371677949,0.8991117209503864,0.06701586874003601,0.006336319364422857,0.2717161392614271,0.9107766143106457
16,0.0005,0.04829346207089223,0.0054761787543626565,0.18670551844639083,0.9035892251029104,0.06950140761351294,0.006265618923294113,0.2848508414433681,0.900523560209424
17,0.0005,0.04755087317891471,0.005385252395153127,0.1839018397594416,0.9060446306059075,0.06285451557389729,0.005818580743890454,0.25608676630372984,0.9105584642233857
18,0.0005,0.046442356614625056,0.00525354623676585,0.17967631716439636,0.9079945114465228,0.0685600186218662,0.006049250499083021,0.28230758783704946,0.9092495636998255
19,0.0005,0.046851336681880254,0.005289755166221267,0.18135912780633617,0.9082111648732577,0.08007303455659233,0.006857178535344515,0.33179338640463496,0.8959424083769634
20,0.0005,0.04470602543963382,0.005123098626691933,0.17229913724900464,0.9116776197010182,0.07321521883625634,0.006273234733866457,0.3033437484169922,0.9051047120418848
21,0.00025,0.04411134420598622,0.005014851879948071,0.17040819916697955,0.9134830649238103,0.07872552995490362,0.006651651579997782,0.3271111255904975,0.8985602094240838
22,0.00025,0.04389521125667731,0.0049189639391018815,0.17028641221221452,0.9130497580703402,0.07596907988320678,0.00639161294574864,0.3159292629980084,0.900523560209424
23,0.00025,0.042088215336533945,0.004722518758654472,0.1632158860898908,0.9157218170000723,0.07330860273610235,0.006357705789247615,0.3029659495511812,0.9022687609075044
24,0.00025,0.041894149974407144,0.004735656735571556,0.16211417918139576,0.9161551238535423,0.0806199545414556,0.006554130215809744,0.33755846727268857,0.9016143106457243
