epoch,lr,train_loss,train_velocity_loss,train_mode_loss,train_mode_accuracy,val_loss,val_velocity_loss,val_mode_loss,val_mode_accuracy
1,0.001,0.12616131106590978,0.021493969322959466,0.5233366967505265,0.7692307692307693,0.1433427734025539,0.017165832458128118,0.6308847166637324,0.813777441332324
2,0.001,0.05710536480096351,0.009070063328235905,0.2401765025499158,0.8924863235458301,0.17452508289110336,0.016763232643040988,0.7888092661134047,0.7683573050719152
3,0.001,0.04759053174442474,0.007102562200793354,0.20243984397196724,0.9056603773584906,0.19549782397500454,0.01810841107585719,0.8869470546612859,0.7744133232399697
4,0.001,0.040009059498132944,0.0059863051703305595,0.1701137690179061,0.920844032600201,0.23671703841212932,0.016816719115762335,1.0995015387510054,0.7971233913701741
5,0.001,0.03665236830569956,0.005265983004427418,0.1569319266392954,0.9287707937925644,0.24008060787592217,0.018601701914364843,1.107394479102343,0.7781983345950038
6,0.001,0.0316101504487492,0.004620397796947332,0.1349487608200713,0.9402701797476833,0.12686139191617168,0.013369773498419595,0.5674580811585648,0.7925813777441333
7,0.001,0.02934534887414007,0.004310321688797191,0.1251751342741549,0.9448476052249637,0.29562103437798426,0.01853235180065477,1.3854434016857926,0.785011355034065
8,0.001,0.031129080446600663,0.0044168470219647735,0.13356116445180066,0.944177738081947,0.26346348025917127,0.02128438182291663,1.2108954890073473,0.6866010598031794
9,0.001,0.0285942069284657,0.004114892233694025,0.12239657210674192,0.9467455621301775,0.16438261344239263,0.016194887166119255,0.7409386208688419,0.7804693414080243
10,0.001,0.025399409152173938,0.0037296865233377684,0.10834861190820547,0.9557887685609021,0.11676749666302516,0.009918263613765535,0.534246158310234,0.8122634367903103
11,0.001,0.026511539933743243,0.003799239801033122,0.11356149844935899,0.9534442335603439,0.40554475595569695,0.026333011715321902,1.8960587075353796,0.6616199848599545
12,0.001,0.022697001200702102,0.003372757911575656,0.09662121477035376,0.9584682371329686,0.17155467687043546,0.015078974305807681,0.7823785049833758,0.7948523845571537
13,0.001,0.022346456426920416,0.003341507785391585,0.09502474302038146,0.9612593502288713,0.39568355545136485,0.030657681241136138,1.8251293072142807,0.6298258894776685
14,0.001,0.023517921177881016,0.0033386553590841724,0.10089632825678689,0.958914815228313,0.2729181453238758,0.023433948623760355,1.2474209911935172,0.6760030280090841
15,0.001,0.02024208947864776,0.0030014590811796643,0.08620315101265948,0.9668415764206766,0.24090879888328062,0.016763760432430493,1.1207251825498912,0.7630582891748675
16,0.0005,0.020484997626891877,0.003006809261837841,0.08739094084975735,0.9676230880875293,0.15846911589223764,0.014691572200560265,0.7188877185057908,0.8425435276305829
17,0.0005,0.017880925597897283,0.0027325034709099337,0.07574210933316988,0.9710840683264486,0.11498444882220815,0.010822457257094244,0.5208099543467378,0.8433005299015897
18,0.0005,0.0167424317468671,0.0025873661991194234,0.07077532579987805,0.9727587361839902,0.2612956469493617,0.017979360882816216,1.216581423393959,0.7267221801665406
19,0.0005,0.016226454598329436,0.0025795584466712616,0.06823447941186586,0.9733169588031707,0.2531794949133657,0.016905973119647817,1.1813675801775205,0.7744133232399697
20,0.0005,0.015761270757069595,0.0024810956413710513,0.06640087459201031,0.9751032711845484,0.20362081156971665,0.015195851451604736,0.9421247779155526,0.7910673732021196
21,0.0005,0.015812275196121276,0.0024168294400030385,0.06697722713809148,0.9748799821368762,0.11933441448570381,0.009913885937874994,0.5471026419487801,0.8523845571536715
22,0.0005,0.016665711955996986,0.002512171749380977,0.07076770021236307,0.9720888690409736,0.13233774561113498,0.012858777245808523,0.597394837321746,0.8629825889477668
23,0.00025,0.014769499002473088,0.0023923609189223758,0.06188568944751757,0.9762197164229095,0.16070099285310932,0.011371008525584453,0.746649921935878,0.8387585162755489
24,0.00025,0.013691523210407036,0.0022407543384700356,0.057253843062545114,0.9782293178519593,0.22504144481804156,0.014898446161638526,1.0507150144935962,0.7910673732021196
25,0.00025,0.013122027147629105,0.002190503499375928,0.05465761732330436,0.9803505638048454,0.22416202434007979,0.015251473098338564,1.0445527639902739,0.789553368660106
26,0.00025,0.013110452855854937,0.002193797853984524,0.054583274028081503,0.981020430947862,0.18623897575129622,0.0129476556337579,0.8664565655395084,0.8160484481453444
27,0.00025,0.012479888152676734,0.002102534864868304,0.05188676558432468,0.9816902980908786,0.20523425016515548,0.014343487298816519,0.9544538160240352,0.8009084027252081
28,0.00025,0.01277623845471646,0.0020928012326048235,0.05341718494775666,0.9815786535670425,0.2510703840221784,0.015713904794845076,1.17678239412555,0.7789553368660106
29,0.000125,0.012637919896794135,0.002115229463434115,0.052613450869114335,0.9802389192810093,0.18501558386841274,0.013332245793917275,0.8584166572969985,0.813777441332324
30,0.000125,0.011355511316734509,0.0020169863065262177,0.04669262437465765,0.9836998995199285,0.24067199577131138,0.014912933042110508,1.1287953153951975,0.7918243754731265
31,0.000125,0.010815389995461425,0.001966377528035173,0.04424506182343257,0.9854862119013063,0.2553555115706299,0.015122592465750538,1.2011645928499015,0.7910673732021196
32,0.000125,0.011267363245287976,0.0019893765858699673,0.046389932820836095,0.9840348330914369,0.29172336778841085,0.01588387355514538,1.3791974644168907,0.7789553368660106
