epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.0996266177722387,33.027522935779814,1.094328910112381,29.09090909090909
2,1.093725596155439,35.321100917431195,1.087887018918991,29.09090909090909
3,1.0849188736506872,35.321100917431195,1.0687436312437057,29.09090909090909
4,1.0184679457119532,53.211009174311926,0.9576668292284012,38.18181818181818
5,0.7569733730384282,66.5137614678899,0.594850342720747,72.72727272727273
6,0.5664598856653486,73.39449541284404,0.5331600178033113,81.81818181818181
7,0.48484074217932566,83.4862385321101,0.46843355894088745,76.36363636363636
8,0.3996278153998511,86.23853211009174,0.34787953458726406,90.9090909090909
9,0.290916166135243,92.20183486238533,0.41688756737858057,80.0
10,0.23143383328403747,93.11926605504587,0.2896633855998516,90.9090909090909
11,0.4557742327451706,79.35779816513761,0.2508967239409685,92.72727272727273
12,0.11323554334895951,99.54128440366972,0.113365912809968,100.0
13,0.08348450889544827,99.54128440366972,0.09113798663020134,98.18181818181819
14,0.06817947248263019,99.54128440366972,0.08309729490429163,98.18181818181819
15,0.044992463663220406,99.54128440366972,0.0557425688020885,98.18181818181819
16,0.033144627298627584,100.0,0.04863895568996668,98.18181818181819
17,0.027189616779131547,100.0,0.04127598134800792,100.0
18,0.021353283497904028,100.0,0.03156708786264062,100.0
19,0.018216210217880353,100.0,0.02666584448888898,100.0
20,0.015725983373288597,100.0,0.02416152646765113,100.0
21,0.013923319455768381,100.0,0.021219473564997315,100.0
22,0.012311364923204695,100.0,0.0189614521805197,100.0
23,0.011072092889142888,100.0,0.016352864680811763,100.0
24,0.010089817456901073,100.0,0.014613098232075572,100.0
25,0.009224383226994957,100.0,0.01286201854236424,100.0
26,0.00843241049109825,100.0,0.01188358897343278,100.0
27,0.007778234879619309,100.0,0.010790447355248034,100.0
28,0.007211622915097645,100.0,0.009841724066063762,100.0
29,0.006725232249924115,100.0,0.008912589401006699,100.0
30,0.0062855057684438565,100.0,0.008521960815414786,100.0
31,0.0059400759637355804,100.0,0.00806040596216917,100.0
32,0.005764158841754709,100.0,0.007808888214640319,100.0
33,0.0055596613923885995,100.0,0.007531701703555882,100.0
34,0.00541054064940129,100.0,0.007136376341804862,100.0
35,0.005251782447365778,100.0,0.006859622080810368,100.0
36,0.00508576029512499,100.0,0.006606394425034523,100.0
37,0.004933218904105681,100.0,0.0064264326356351376,100.0
38,0.004777965634795172,100.0,0.006191245629452169,100.0
39,0.004633937513322702,100.0,0.00602651562076062,100.0
40,0.004510349643948887,100.0,0.005733451573178172,100.0
41,0.004380197796438422,100.0,0.0055572884157299995,100.0
42,0.004238985611924103,100.0,0.005353983258828521,100.0
43,0.004121013451367617,100.0,0.0051924396539106965,100.0
44,0.004002887256709593,100.0,0.005004278209526092,100.0
45,0.003924205333792737,100.0,0.004852138983551413,100.0
46,0.0037966291586469325,100.0,0.0046891047968529165,100.0
47,0.0037113570475152563,100.0,0.004530261910986155,100.0
48,0.003608285283137645,100.0,0.0044123316765762866,100.0
49,0.0035294704804463045,100.0,0.004258466535247862,100.0
50,0.0034410102858341168,100.0,0.004134565533604473,100.0
