epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.0977464403424944,33.48623853211009,1.1188006103038788,18.181818181818183
2,1.0955831238201685,36.69724770642202,1.1138773560523987,18.181818181818183
3,1.0840611117226737,31.192660550458715,1.0556631088256836,41.81818181818182
4,0.9452560799462455,58.71559633027523,0.775850459933281,63.63636363636363
5,0.6512984271560397,70.18348623853211,0.409394059330225,92.72727272727273
6,0.45007030027253286,82.11009174311927,0.30357852671295404,90.9090909090909
7,0.3767826791320528,84.86238532110092,0.20060388278216124,94.54545454545455
8,0.24944293179682323,92.20183486238533,0.1725723841227591,94.54545454545455
9,0.16493457608989306,93.57798165137615,0.07465054700151086,100.0
10,0.08324117825499602,97.70642201834862,0.02797497296705842,100.0
11,0.03570281667634845,99.08256880733946,0.014802227029576898,100.0
12,0.02102204126172832,99.54128440366972,0.02616034517996013,100.0
13,0.24323569291404315,92.66055045871559,0.04672795347869396,100.0
14,0.058738247358373234,99.08256880733946,0.026913548354059458,100.0
15,0.03065203782171011,99.54128440366972,0.016614935593679547,100.0
16,0.01887701584824494,99.54128440366972,0.012194589246064425,100.0
17,0.013012955231325967,100.0,0.009561497368849814,100.0
18,0.010150117633332099,100.0,0.007793840020895004,100.0
19,0.008128828069727336,100.0,0.006526294513605535,100.0
20,0.00682804048327463,100.0,0.005609974265098572,100.0
21,0.006014087969171149,100.0,0.005241129256319255,100.0
22,0.005632285760449511,100.0,0.004918515624012798,100.0
23,0.005271777277812362,100.0,0.004639854829292744,100.0
24,0.004940120104168143,100.0,0.004375499906018376,100.0
25,0.00467279096067484,100.0,0.004138974763918668,100.0
26,0.004418514569156936,100.0,0.003920685325283557,100.0
27,0.004162929237021932,100.0,0.0037243160186335444,100.0
28,0.003934616073300796,100.0,0.003538444696459919,100.0
29,0.0037542503393654314,100.0,0.0033754566102288663,100.0
30,0.00357184063510171,100.0,0.003214876167476177,100.0
31,0.003378847031854093,100.0,0.003063890093471855,100.0
32,0.0032284959951149566,100.0,0.0029232993256300688,100.0
33,0.0030799752400655833,100.0,0.0028000111342407763,100.0
34,0.0029334965594378965,100.0,0.0026823542430065572,100.0
35,0.002801834306280528,100.0,0.0025712010101415217,100.0
36,0.00268453560836081,100.0,0.002468143356963992,100.0
37,0.0025675959352936062,100.0,0.0023722019395790994,100.0
38,0.0024717237351329197,100.0,0.002281000284710899,100.0
39,0.0023735436095323947,100.0,0.0021938268037047237,100.0
40,0.0022790877181770547,100.0,0.0021144833299331367,100.0
41,0.00221344266485955,100.0,0.0020760116749443114,100.0
42,0.002162788894825748,100.0,0.0020384807139635086,100.0
43,0.002140413662086108,100.0,0.0020017582282889634,100.0
44,0.0020811306977910654,100.0,0.0019668698078021407,100.0
45,0.0020456185614291045,100.0,0.0019333555828779936,100.0
46,0.0020051319318424377,100.0,0.0018988682713825256,100.0
47,0.0019690512396794346,100.0,0.001865631202235818,100.0
48,0.0019331488625279494,100.0,0.0018324725970160216,100.0
49,0.0019024076173081994,100.0,0.001801100734155625,100.0
50,0.001858550639423941,100.0,0.0017711729160510004,100.0
