timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z
1780044000.000000,0.040036,0.103238,0.029777,0.134500,0.842130,0.522232,-0.000000
1780044000.408364,0.039955,0.104085,0.029554,0.140818,0.859633,0.491123,-0.000000
1780044000.816727,0.039877,0.104932,0.029348,0.147255,0.874471,0.462188,-0.000000
1780044001.225091,0.039787,0.105775,0.029166,0.153756,0.887004,0.435412,-0.000000
1780044001.633455,0.039699,0.106598,0.028938,0.160290,0.897597,0.410641,-0.000000
1780044002.041818,0.039616,0.107405,0.028660,0.168678,0.914631,0.367422,-0.000000
1780044002.450182,0.039527,0.108231,0.028394,0.180177,0.936090,0.302111,-0.000000
1780044002.858546,0.039436,0.109070,0.028124,0.192549,0.950874,0.242411,-0.000000
1780044003.266909,0.039361,0.109879,0.027745,0.205610,0.960325,0.188414,-0.000000
1780044003.675273,0.039288,0.110713,0.027356,0.219503,0.965675,0.138892,-0.000000
1780044004.083636,0.039217,0.111578,0.026959,0.232444,0.969309,0.080059,-0.000000
1780044004.492000,0.039159,0.112430,0.026481,0.246286,0.968862,0.025494,-0.000000
1780044004.900364,0.039114,0.113294,0.025954,0.261120,0.964957,-0.025953,0.000000
1780044005.308727,0.039086,0.114187,0.025398,0.276968,0.957953,-0.074933,0.000000
1780044005.717091,0.039095,0.115083,0.024800,0.291910,0.947455,-0.130832,0.000000
1780044006.125455,0.039156,0.115947,0.024122,0.307768,0.933787,-0.182538,0.000000
1780044006.533818,0.039268,0.116820,0.023416,0.324563,0.917467,-0.230030,0.000000
1780044006.942182,0.039448,0.117691,0.022681,0.341672,0.897400,-0.279166,0.000000
1780044007.350545,0.039692,0.118484,0.021856,0.358721,0.872955,-0.330559,0.000000
1780044007.758909,0.040021,0.119250,0.020999,0.376731,0.846440,-0.376315,0.000000
1780044008.167273,0.040436,0.119977,0.020109,0.395551,0.818070,-0.417494,0.000000
1780044008.575636,0.040903,0.120609,0.019141,0.414158,0.783638,-0.463016,0.000000
1780044008.984000,0.041414,0.121172,0.018119,0.433543,0.748293,-0.502095,0.000000
1780044009.392364,0.041934,0.121660,0.017065,0.453225,0.713772,-0.533963,0.000000
1780044009.800727,0.042394,0.122046,0.015939,0.475269,0.661811,-0.579763,0.000000
1780044010.209091,0.042738,0.122367,0.014788,0.497276,0.610651,-0.616297,0.000000
1780044010.617455,0.042975,0.122632,0.013662,0.518684,0.562462,-0.643897,0.000000
1780044011.025818,0.043056,0.122827,0.012552,0.541544,0.506008,-0.671331,0.000000
1780044011.434182,0.042991,0.122985,0.011483,0.564451,0.447708,-0.693507,0.000000
1780044011.842546,0.042831,0.123137,0.010496,0.586091,0.394269,-0.707848,0.000000
1780044012.250909,0.042575,0.123262,0.009620,0.605830,0.347361,-0.715759,0.000000
1780044012.659273,0.042188,0.123358,0.008835,0.626486,0.296293,-0.720920,0.000000
1780044013.067636,0.041770,0.123466,0.008132,0.646039,0.247502,-0.722064,0.000000
1780044013.476000,0.041330,0.123570,0.007518,0.664014,0.203535,-0.719485,0.000000
1780044013.884364,0.040810,0.123666,0.006996,0.681198,0.162214,-0.713902,0.000000
1780044014.292727,0.040297,0.123741,0.006564,0.696478,0.126452,-0.706349,0.000000
1780044014.701091,0.039811,0.123800,0.006201,0.709763,0.097095,-0.697718,0.000000
1780044015.109455,0.039273,0.123889,0.005891,0.722814,0.067905,-0.687698,0.000000
1780044015.517818,0.038783,0.123968,0.005607,0.734525,0.041807,-0.677293,0.000000
1780044015.926182,0.038350,0.124032,0.005330,0.744941,0.018740,-0.666867,0.000000
1780044016.334545,0.037888,0.124093,0.005090,0.755241,-0.003948,-0.655436,0.000000
1780044016.742909,0.037474,0.124130,0.004814,0.764772,-0.024853,-0.643822,0.000000
1780044017.151273,0.037104,0.124158,0.004478,0.774075,-0.045025,-0.631491,0.000000
1780044017.559636,0.036694,0.124192,0.004146,0.783115,-0.062372,-0.618741,0.000000
1780044017.968000,0.036299,0.124227,0.003755,0.790983,-0.074949,-0.607230,0.000000
1780044018.376364,0.035925,0.124272,0.003291,0.799161,-0.088285,-0.594598,0.000000
1780044018.784727,0.035494,0.124402,0.002730,0.808761,-0.103863,-0.578893,0.000000
1780044019.193091,0.035061,0.124532,0.002189,0.817876,-0.118585,-0.563043,0.000000
1780044019.601454,0.034644,0.124707,0.001576,0.827343,-0.133790,-0.545531,0.000000
1780044020.009818,0.034169,0.124934,0.000964,0.836954,-0.145427,-0.527597,0.000000
1780044020.418182,0.033672,0.125259,0.000245,0.846633,-0.154798,-0.509166,0.000000
1780044020.826545,0.033184,0.125693,-0.000555,0.856896,-0.164360,-0.488584,0.000000
1780044021.234909,0.032671,0.126140,-0.001238,0.866032,-0.172529,-0.469279,0.000000
1780044021.643273,0.032147,0.126654,-0.001937,0.875019,-0.176873,-0.450618,0.000000
1780044022.051636,0.031606,0.127304,-0.002779,0.884067,-0.174679,-0.433489,0.000000
1780044022.460000,0.031037,0.128031,-0.003466,0.892473,-0.172276,-0.416910,0.000000
1780044022.868364,0.030484,0.128788,-0.004086,0.900419,-0.169640,-0.400584,0.000000
1780044023.276727,0.029938,0.129606,-0.004726,0.907743,-0.160206,-0.387733,0.000000
1780044023.685091,0.029348,0.130496,-0.005376,0.915113,-0.149262,-0.374553,0.000000
1780044024.093455,0.028786,0.131343,-0.005880,0.921576,-0.139471,-0.362279,0.000000
1780044024.501818,0.028206,0.132216,-0.006340,0.927524,-0.127318,-0.351410,0.000000
1780044024.910182,0.027550,0.133107,-0.006737,0.933031,-0.112698,-0.341690,0.000000
1780044025.318546,0.026867,0.133963,-0.007000,0.938106,-0.099057,-0.331882,0.000000
1780044025.726909,0.026141,0.134801,-0.007149,0.942911,-0.085860,-0.321786,0.000000
1780044026.135273,0.025331,0.135597,-0.007150,0.946770,-0.069179,-0.314389,0.000000
1780044026.543636,0.024435,0.136354,-0.006986,0.950596,-0.052359,-0.305983,0.000000
1780044026.952000,0.023470,0.137046,-0.006672,0.954349,-0.035691,-0.296554,0.000000
1780044027.360364,0.022381,0.137565,-0.006258,0.957480,-0.018016,-0.287937,0.000000
