timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z
1780041000.000000,0.040036,0.103238,0.029777,0.134500,0.842130,0.522232,-0.000000
1780041000.306686,0.039921,0.104141,0.029634,0.143795,0.849464,0.507675,-0.000000
1780041000.613371,0.039780,0.104786,0.029553,0.150514,0.853980,0.498060,-0.000000
1780041000.920057,0.039631,0.105417,0.029456,0.157139,0.857888,0.489219,-0.000000
1780041001.226743,0.039487,0.106021,0.029293,0.163625,0.861257,0.481106,-0.000000
1780041001.533429,0.039352,0.106602,0.029056,0.170103,0.864225,0.473476,-0.000000
1780041001.840114,0.039218,0.107177,0.028795,0.178833,0.880925,0.438167,-0.000000
1780041002.146800,0.039091,0.107745,0.028513,0.188470,0.897691,0.398283,-0.000000
1780041002.453486,0.038984,0.108267,0.028120,0.198631,0.911327,0.360596,-0.000000
1780041002.760171,0.038890,0.108789,0.027702,0.209240,0.922189,0.325248,-0.000000
1780041003.066857,0.038811,0.109320,0.027264,0.220322,0.930699,0.291991,-0.000000
1780041003.373543,0.038753,0.109833,0.026765,0.231340,0.938256,0.257210,-0.000000
1780041003.680228,0.038720,0.110351,0.026214,0.241959,0.945743,0.216855,-0.000000
1780041003.986914,0.038714,0.110900,0.025649,0.253343,0.950878,0.177902,-0.000000
1780041004.293600,0.038739,0.111475,0.025065,0.265477,0.953824,0.140503,-0.000000
1780041004.600286,0.038799,0.112037,0.024412,0.278500,0.954750,0.104356,-0.000000
1780041004.906971,0.038903,0.112630,0.023745,0.290753,0.954713,0.063131,-0.000000
1780041005.213657,0.039043,0.113257,0.023062,0.303512,0.952585,0.021488,-0.000000
1780041005.520343,0.039210,0.113872,0.022320,0.317182,0.948183,-0.018540,0.000000
1780041005.827029,0.039404,0.114490,0.021539,0.331662,0.941701,-0.056567,0.000000
1780041006.133714,0.039609,0.115112,0.020733,0.344913,0.932731,-0.105108,0.000000
1780041006.440400,0.039800,0.115729,0.019884,0.359056,0.920968,-0.151318,0.000000
1780041006.747086,0.039948,0.116327,0.018992,0.373901,0.906897,-0.194259,0.000000
1780041007.053771,0.040047,0.116909,0.018134,0.387813,0.890562,-0.237700,0.000000
1780041007.360457,0.040092,0.117537,0.017265,0.402030,0.870448,-0.284064,0.000000
1780041007.667143,0.040060,0.118160,0.016408,0.416625,0.848688,-0.325810,0.000000
1780041007.973829,0.039991,0.118800,0.015619,0.431086,0.826109,-0.362917,0.000000
1780041008.280514,0.039878,0.119438,0.014916,0.445836,0.792652,-0.415852,0.000000
1780041008.587200,0.039737,0.120107,0.014226,0.461772,0.755956,-0.464002,0.000000
1780041008.893886,0.039592,0.120776,0.013604,0.477630,0.719353,-0.504382,0.000000
1780041009.200572,0.039464,0.121412,0.013048,0.492884,0.683811,-0.538021,0.000000
1780041009.507257,0.039325,0.121986,0.012551,0.508578,0.641613,-0.574179,0.000000
1780041009.813943,0.039165,0.122520,0.012049,0.524464,0.599403,-0.604692,0.000000
1780041010.120629,0.039008,0.122985,0.011573,0.539336,0.560498,-0.628458,0.000000
1780041010.427314,0.038848,0.123376,0.011117,0.553034,0.525188,-0.646785,0.000000
1780041010.734000,0.038625,0.123689,0.010686,0.565837,0.492732,-0.661092,0.000000
1780041011.040686,0.038387,0.123917,0.010279,0.578481,0.459853,-0.673718,0.000000
1780041011.347371,0.038140,0.124087,0.009871,0.591366,0.425804,-0.684819,0.000000
1780041011.654057,0.037842,0.124203,0.009475,0.604516,0.391501,-0.693749,0.000000
1780041011.960743,0.037512,0.124264,0.009084,0.617926,0.356960,-0.700534,0.000000
1780041012.267429,0.037177,0.124280,0.008686,0.631462,0.322517,-0.705152,0.000000
1780041012.574114,0.036818,0.124265,0.008284,0.645360,0.287563,-0.707685,0.000000
1780041012.880800,0.036405,0.124235,0.007890,0.659880,0.251611,-0.707991,0.000000
1780041013.187486,0.035994,0.124197,0.007468,0.674432,0.217488,-0.705578,0.000000
1780041013.494171,0.035588,0.124169,0.007014,0.689243,0.183259,-0.700971,0.000000
1780041013.800857,0.035119,0.124176,0.006568,0.704828,0.147546,-0.693865,0.000000
1780041014.107543,0.034660,0.124224,0.006083,0.720632,0.111594,-0.684278,0.000000
1780041014.414229,0.034214,0.124330,0.005550,0.736707,0.075240,-0.672014,0.000000
1780041014.720914,0.033740,0.124511,0.005005,0.752563,0.041144,-0.657233,0.000000
1780041015.027600,0.033261,0.124782,0.004429,0.766355,0.017624,-0.642176,0.000000
1780041015.334286,0.032813,0.125153,0.003796,0.780802,-0.007051,-0.624739,0.000000
1780041015.640971,0.032393,0.125634,0.003113,0.795923,-0.032818,-0.604508,0.000000
1780041015.947657,0.031972,0.126226,0.002429,0.811278,-0.058185,-0.581758,0.000000
1780041016.254343,0.031608,0.126931,0.001682,0.826016,-0.075084,-0.558623,0.000000
1780041016.561028,0.031315,0.127759,0.000851,0.841530,-0.092909,-0.532161,0.000000
1780041016.867714,0.031063,0.128688,-0.000003,0.857074,-0.110451,-0.503215,0.000000
1780041017.174400,0.030873,0.129714,-0.000934,0.870852,-0.113427,-0.478279,0.000000
1780041017.481086,0.030742,0.130840,-0.001963,0.884986,-0.115750,-0.451000,0.000000
1780041017.787771,0.030597,0.132073,-0.003066,0.898393,-0.110438,-0.425080,0.000000
1780041018.094457,0.030376,0.133401,-0.004137,0.910591,-0.098806,-0.401324,0.000000
1780041018.401143,0.030077,0.134872,-0.005222,0.922115,-0.082279,-0.378066,0.000000
1780041018.707829,0.029745,0.136464,-0.006202,0.932118,-0.060380,-0.357085,0.000000
