timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z
1780044025.318546,0.026867,0.133963,-0.007000,0.939468,-0.108699,-0.324936,0.000000
1780044025.726909,0.026141,0.134801,-0.007149,0.944650,-0.098318,-0.313003,0.000000
1780044026.135273,0.025331,0.135597,-0.007150,0.948899,-0.084156,-0.304153,0.000000
1780044026.543636,0.024435,0.136354,-0.006986,0.953076,-0.069486,-0.294650,0.000000
1780044026.952000,0.023470,0.137046,-0.006672,0.957115,-0.054433,-0.284549,0.000000
1780044027.360364,0.022381,0.137565,-0.006258,0.960479,-0.037721,-0.275784,0.000000
1780044027.768727,0.021220,0.137989,-0.005616,0.963619,-0.018861,-0.266614,0.000000
1780044028.177091,0.019938,0.138312,-0.004780,0.966666,0.001992,-0.256032,0.000000
1780044028.585455,0.018512,0.138448,-0.003800,0.968270,0.029277,-0.248187,0.000000
1780044028.993818,0.017022,0.138253,-0.002783,0.969162,0.057998,-0.239504,0.000000
1780044029.402182,0.015279,0.137760,-0.001953,0.968448,0.091261,-0.231903,0.000000
1780044029.810545,0.013467,0.136904,-0.001514,0.966422,0.126231,-0.223816,0.000000
1780044030.218909,0.011429,0.135835,-0.001385,0.961935,0.167355,-0.216042,0.000000
1780044030.627273,0.009347,0.134672,-0.001509,0.955297,0.210604,-0.207492,0.000000
1780044031.035636,0.007160,0.133432,-0.001776,0.944803,0.260141,-0.199183,0.000000
1780044031.444000,0.004955,0.132128,-0.001886,0.932759,0.307040,-0.188912,0.000000
1780044031.852364,0.002826,0.130901,-0.001646,0.920047,0.349505,-0.177086,0.000000
1780044032.260727,0.000808,0.129839,-0.001105,0.904282,0.393540,-0.165529,0.000000
1780044032.669091,-0.001134,0.128762,-0.000518,0.886826,0.436119,-0.152775,0.000000
1780044033.077455,-0.003013,0.127701,0.000018,0.867720,0.477462,-0.138176,0.000000
1780044033.485818,-0.004835,0.126543,0.000455,0.847239,0.517000,-0.122052,0.000000
1780044033.894182,-0.006533,0.125219,0.000836,0.825356,0.555084,-0.103295,0.000000
1780044034.302546,-0.008137,0.123892,0.001191,0.802778,0.590465,-0.083064,0.000000
1780044034.710909,-0.009565,0.122728,0.001505,0.781592,0.620624,-0.062767,0.000000
1780044035.119273,-0.010798,0.121695,0.001736,0.763151,0.644748,-0.043597,0.000000
1780044035.527637,-0.012002,0.120887,0.001804,0.746675,0.664741,-0.024416,0.000000
1780044035.936000,-0.012925,0.120429,0.001711,0.734664,0.678355,-0.010197,0.000000
1780044036.344364,-0.013887,0.120231,0.001413,0.723348,0.690470,0.004371,-0.000000
1780044036.752727,-0.014789,0.120224,0.000903,0.712975,0.700886,0.020623,-0.000000
1780044037.161091,-0.015588,0.120449,0.000230,0.702123,0.711047,0.037885,-0.000000
1780044037.569455,-0.016210,0.120915,-0.000567,0.690705,0.720946,0.056242,-0.000000
1780044037.977818,-0.016902,0.121467,-0.001555,0.676326,0.732193,0.080470,-0.000000
1780044038.386182,-0.017544,0.122180,-0.002638,0.660218,0.743064,0.109398,-0.000000
1780044038.794545,-0.018106,0.123046,-0.003764,0.643054,0.752779,0.140731,-0.000000
1780044039.202909,-0.018668,0.123940,-0.004942,0.627676,0.758080,0.177024,-0.000000
1780044039.611273,-0.019267,0.125014,-0.006189,0.610721,0.760960,0.218996,-0.000000
1780044040.019636,-0.019861,0.126085,-0.007384,0.596587,0.758557,0.262060,-0.000000
1780044040.428000,-0.020433,0.127050,-0.008509,0.585089,0.751724,0.304273,-0.000000
1780044040.836364,-0.020901,0.127846,-0.009586,0.575390,0.742945,0.341994,-0.000000
1780044041.244727,-0.021380,0.128493,-0.010601,0.569923,0.729764,0.377666,-0.000000
1780044041.653091,-0.021847,0.129028,-0.011556,0.565277,0.715635,0.410279,-0.000000
1780044042.061455,-0.022246,0.129460,-0.012465,0.561355,0.701284,0.439411,-0.000000
1780044042.469818,-0.022672,0.129795,-0.013348,0.560467,0.684878,0.465639,-0.000000
1780044042.878182,-0.023204,0.130054,-0.014208,0.560995,0.666339,0.491200,-0.000000
1780044043.286546,-0.023742,0.130312,-0.014977,0.561771,0.648115,0.514160,-0.000000
1780044043.694909,-0.024273,0.130440,-0.015747,0.562758,0.629730,0.535485,-0.000000
1780044044.103273,-0.024876,0.130448,-0.016465,0.565391,0.610288,0.554871,-0.000000
1780044044.511636,-0.025544,0.130410,-0.017130,0.568939,0.589606,0.573301,-0.000000
1780044044.920000,-0.026209,0.130299,-0.017770,0.572673,0.568726,0.590421,-0.000000
1780044045.328364,-0.026879,0.130094,-0.018408,0.576694,0.547098,0.606718,-0.000000
1780044045.736727,-0.027596,0.129798,-0.019038,0.582693,0.524795,0.620532,-0.000000
1780044046.145091,-0.028311,0.129424,-0.019665,0.590485,0.502311,0.631673,-0.000000
1780044046.553455,-0.028891,0.128940,-0.020339,0.598372,0.480026,0.641503,-0.000000
1780044046.961818,-0.029412,0.128355,-0.021031,0.606651,0.457113,0.650402,-0.000000
1780044047.370182,-0.029893,0.127641,-0.021750,0.617465,0.435328,0.655154,-0.000000
1780044047.778546,-0.030247,0.126817,-0.022456,0.629342,0.414703,0.657230,-0.000000
1780044048.186909,-0.030462,0.125840,-0.023167,0.642124,0.392891,0.658265,-0.000000
1780044048.595273,-0.030650,0.124748,-0.023837,0.656695,0.372616,0.655674,-0.000000
1780044049.003636,-0.030839,0.123564,-0.024460,0.673618,0.356604,0.647359,-0.000000
1780044049.412000,-0.031040,0.122340,-0.025089,0.690788,0.340437,0.637898,-0.000000
1780044049.820364,-0.031271,0.121141,-0.025788,0.709376,0.327957,0.623884,-0.000000
1780044050.228727,-0.031556,0.120065,-0.026622,0.728849,0.320386,0.605088,-0.000000
1780044050.637091,-0.031803,0.119174,-0.027638,0.747592,0.312640,0.585971,-0.000000
1780044051.045455,-0.031852,0.118352,-0.028948,0.769023,0.307532,0.560382,-0.000000
1780044051.453818,-0.031626,0.117744,-0.030373,0.790293,0.304381,0.531778,-0.000000
1780044051.862182,-0.031092,0.117153,-0.031908,0.813706,0.300931,0.497316,-0.000000
1780044052.270545,-0.030320,0.116583,-0.033444,0.840117,0.303493,0.449551,-0.000000
1780044052.678909,-0.029344,0.116001,-0.034844,0.864418,0.303211,0.401054,-0.000000
1780044053.087273,-0.028329,0.115341,-0.036171,0.887229,0.304010,0.346990,-0.000000
1780044053.495636,-0.027383,0.114747,-0.037391,0.905976,0.302488,0.296158,-0.000000
1780044053.904000,-0.026546,0.114192,-0.038612,0.921002,0.298511,0.250292,-0.000000
1780044054.312364,-0.025784,0.113727,-0.039858,0.933351,0.293514,0.206654,-0.000000
1780044054.720727,-0.025099,0.113376,-0.041172,0.943943,0.286718,0.163599,-0.000000
1780044055.129091,-0.024462,0.113115,-0.042542,0.952445,0.278633,0.123342,-0.000000
1780044055.537455,-0.023832,0.112915,-0.043868,0.959243,0.269715,0.084300,-0.000000
1780044055.945818,-0.023225,0.112723,-0.045092,0.964215,0.259907,0.052323,-0.000000
1780044056.354182,-0.022685,0.112540,-0.046252,0.967767,0.250243,0.028369,-0.000000
1780044056.762546,-0.022215,0.112392,-0.047306,0.970460,0.241167,0.006837,-0.000000
1780044057.170909,-0.021796,0.112224,-0.048237,0.972503,0.232581,-0.011955,0.000000
1780044057.579273,-0.021444,0.111994,-0.049084,0.974160,0.224426,-0.025387,0.000000
1780044057.987637,-0.021171,0.111775,-0.049831,0.975391,0.217339,-0.037083,0.000000
1780044058.396000,-0.020970,0.111542,-0.050493,0.976342,0.210963,-0.047439,0.000000
1780044058.804364,-0.020820,0.111254,-0.051047,0.977066,0.205303,-0.056503,0.000000
1780044059.212727,-0.020730,0.110927,-0.051539,0.977665,0.199898,-0.064906,0.000000
1780044059.621091,-0.020697,0.110547,-0.051987,0.978284,0.194397,-0.071905,0.000000
1780044060.029455,-0.020712,0.110110,-0.052389,0.978856,0.188913,-0.078445,0.000000
1780044060.437818,-0.020758,0.109627,-0.052697,0.979343,0.183579,-0.084771,0.000000
1780044060.846182,-0.020839,0.109098,-0.052975,0.979786,0.177954,-0.091387,0.000000
1780044061.254545,-0.020944,0.108522,-0.053232,0.980181,0.171937,-0.098405,0.000000
1780044061.662909,-0.021065,0.107886,-0.053448,0.980519,0.165460,-0.105861,0.000000
1780044062.071273,-0.021195,0.107181,-0.053630,0.980893,0.158219,-0.113208,0.000000
1780044062.479636,-0.021330,0.106432,-0.053818,0.981316,0.150547,-0.119811,0.000000
1780044062.888000,-0.021465,0.105664,-0.054007,0.981644,0.142686,-0.126551,0.000000
1780044063.296364,-0.021591,0.104850,-0.054164,0.981880,0.134423,-0.133576,0.000000
1780044063.704727,-0.021706,0.104008,-0.054325,0.982010,0.125825,-0.140802,0.000000
1780044064.113091,-0.021804,0.103136,-0.054513,0.982336,0.116761,-0.146226,0.000000
1780044064.521455,-0.021887,0.102255,-0.054708,0.982790,0.107688,-0.150091,0.000000
1780044064.929818,-0.021957,0.101350,-0.054856,0.983153,0.098460,-0.154001,0.000000
1780044065.338182,-0.022011,0.100438,-0.055017,0.983420,0.089112,-0.157939,0.000000
1780044065.746546,-0.022056,0.099514,-0.055188,0.983637,0.080740,-0.161059,0.000000
1780044066.154909,-0.022100,0.098584,-0.055322,0.983939,0.076000,-0.161517,0.000000
1780044066.563273,-0.022150,0.097649,-0.055424,0.984218,0.071271,-0.161974,0.000000
1780044066.971637,-0.022208,0.096714,-0.055525,0.984474,0.066533,-0.162430,0.000000
1780044067.380000,-0.021979,0.095850,-0.055719,0.984701,0.061934,-0.162873,0.000000
