timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z
1780043000.000000,0.040036,0.103238,0.029777,0.134500,0.842130,0.522232,-0.000000
1780043000.242757,0.040009,0.104060,0.029614,0.143308,0.851000,0.505234,-0.000000
1780043000.485513,0.039979,0.104875,0.029454,0.152078,0.858330,0.490043,-0.000000
1780043000.728270,0.039946,0.105685,0.029294,0.160820,0.864423,0.476351,-0.000000
1780043000.971027,0.039916,0.106477,0.029105,0.169450,0.869453,0.464045,-0.000000
1780043001.213784,0.039905,0.107236,0.028826,0.181557,0.893450,0.410834,-0.000000
1780043001.456541,0.039897,0.107989,0.028548,0.194597,0.913105,0.358289,-0.000000
1780043001.699297,0.039896,0.108735,0.028266,0.208013,0.927192,0.311522,-0.000000
1780043001.942054,0.039909,0.109449,0.027923,0.221669,0.937009,0.269959,-0.000000
1780043002.184811,0.039939,0.110136,0.027523,0.234293,0.945706,0.225272,-0.000000
1780043002.427567,0.039976,0.110818,0.027122,0.246488,0.952186,0.180516,-0.000000
1780043002.670324,0.040022,0.111499,0.026714,0.259101,0.955749,0.139320,-0.000000
1780043002.913081,0.040080,0.112129,0.026224,0.272071,0.956936,0.101242,-0.000000
1780043003.155838,0.040147,0.112753,0.025710,0.284769,0.956543,0.062709,-0.000000
1780043003.398595,0.040220,0.113380,0.025193,0.296676,0.954734,0.021591,-0.000000
1780043003.641351,0.040298,0.114001,0.024656,0.309062,0.950891,-0.016926,0.000000
1780043003.884108,0.040377,0.114580,0.024051,0.321982,0.945253,-0.053151,0.000000
1780043004.126865,0.040458,0.115166,0.023444,0.334800,0.937999,-0.089817,0.000000
1780043004.369622,0.040538,0.115764,0.022831,0.346901,0.928460,-0.132748,0.000000
1780043004.612378,0.040612,0.116344,0.022183,0.359619,0.916926,-0.172975,0.000000
1780043004.855135,0.040677,0.116906,0.021504,0.372850,0.903741,-0.210320,0.000000
1780043005.097892,0.040741,0.117478,0.020826,0.386024,0.888445,-0.248297,0.000000
1780043005.340649,0.040807,0.118060,0.020145,0.398917,0.869983,-0.289820,0.000000
1780043005.583405,0.040854,0.118609,0.019425,0.412384,0.849898,-0.328045,0.000000
1780043005.826162,0.040901,0.119156,0.018700,0.426226,0.828719,-0.362707,0.000000
1780043006.068919,0.040952,0.119705,0.017978,0.440881,0.799845,-0.407275,0.000000
1780043006.311676,0.041002,0.120250,0.017247,0.456670,0.763868,-0.456025,0.000000
1780043006.554432,0.041030,0.120761,0.016494,0.473154,0.726301,-0.498610,0.000000
1780043006.797189,0.041061,0.121270,0.015742,0.490100,0.688046,-0.535159,0.000000
1780043007.039946,0.041094,0.121772,0.014991,0.509236,0.638269,-0.577314,0.000000
1780043007.282703,0.041102,0.122251,0.014229,0.529499,0.585155,-0.614187,0.000000
1780043007.525460,0.041085,0.122711,0.013463,0.550192,0.532037,-0.643603,0.000000
1780043007.768216,0.041059,0.123163,0.012706,0.570929,0.479977,-0.666079,0.000000
1780043008.010973,0.041024,0.123613,0.011958,0.594283,0.418831,-0.686592,0.000000
1780043008.253730,0.040934,0.124052,0.011218,0.617859,0.358399,-0.699858,0.000000
1780043008.496486,0.040836,0.124491,0.010494,0.640987,0.300390,-0.706330,0.000000
1780043008.739243,0.040745,0.124931,0.009794,0.662988,0.246698,-0.706815,0.000000
1780043008.982000,0.040656,0.125376,0.009108,0.683934,0.198910,-0.701904,0.000000
1780043009.224757,0.040535,0.125816,0.008438,0.704344,0.152767,-0.693226,0.000000
1780043009.467514,0.040442,0.126247,0.007776,0.723832,0.109122,-0.681292,0.000000
1780043009.710270,0.040363,0.126657,0.007110,0.742295,0.068163,-0.666597,0.000000
1780043009.953027,0.040263,0.127053,0.006449,0.757081,0.042211,-0.651956,0.000000
1780043010.195784,0.040145,0.127431,0.005792,0.770730,0.019769,-0.636855,0.000000
1780043010.438540,0.040037,0.127783,0.005124,0.783920,-0.001866,-0.620859,0.000000
1780043010.681297,0.039931,0.128112,0.004436,0.796757,-0.022904,-0.603866,0.000000
1780043010.924054,0.039747,0.128446,0.003747,0.809029,-0.040045,-0.586403,0.000000
1780043011.166811,0.039535,0.128755,0.003078,0.819956,-0.051760,-0.570081,0.000000
1780043011.409568,0.039301,0.129057,0.002402,0.830694,-0.063221,-0.553128,0.000000
1780043011.652324,0.039033,0.129363,0.001728,0.841193,-0.074371,-0.535597,0.000000
1780043011.895081,0.038657,0.129735,0.001046,0.852053,-0.084599,-0.516574,0.000000
1780043012.137838,0.038272,0.130108,0.000427,0.860726,-0.085554,-0.501827,0.000000
1780043012.380595,0.037871,0.130517,-0.000178,0.869286,-0.086409,-0.486698,0.000000
1780043012.623351,0.037434,0.130977,-0.000750,0.877783,-0.087140,-0.471067,0.000000
1780043012.866108,0.036936,0.131526,-0.001322,0.886580,-0.086517,-0.454412,0.000000
1780043013.108865,0.036476,0.132075,-0.001852,0.893739,-0.079766,-0.441439,0.000000
1780043013.351622,0.036028,0.132678,-0.002374,0.900850,-0.072857,-0.427974,0.000000
1780043013.594378,0.035560,0.133336,-0.002858,0.907905,-0.065783,-0.413983,0.000000
1780043013.837135,0.035077,0.134056,-0.003337,0.914505,-0.055840,-0.400701,0.000000
1780043014.079892,0.034631,0.134800,-0.003801,0.920246,-0.043405,-0.388925,0.000000
1780043014.322649,0.034207,0.135576,-0.004280,0.925848,-0.030814,-0.376637,0.000000
1780043014.565405,0.033755,0.136367,-0.004728,0.931107,-0.017923,-0.364305,0.000000
1780043014.808162,0.033304,0.137168,-0.005176,0.934975,-0.001218,-0.354712,0.000000
1780043015.050919,0.032861,0.137975,-0.005645,0.938601,0.015506,-0.344657,0.000000
1780043015.293676,0.032422,0.138782,-0.006136,0.941958,0.032141,-0.334188,0.000000
1780043015.536433,0.031938,0.139569,-0.006589,0.944237,0.049772,-0.325482,0.000000
1780043015.779189,0.031454,0.140371,-0.007038,0.946061,0.067801,-0.316815,0.000000
1780043016.021946,0.030973,0.141185,-0.007487,0.947611,0.085729,-0.307708,0.000000
1780043016.264703,0.030493,0.141994,-0.007943,0.948154,0.105015,-0.299961,0.000000
1780043016.507459,0.029965,0.142773,-0.008343,0.947728,0.125285,-0.293454,0.000000
1780043016.750216,0.029434,0.143548,-0.008739,0.946991,0.145271,-0.286539,0.000000
1780043016.992973,0.028904,0.144314,-0.009130,0.945765,0.165150,-0.279738,0.000000
1780043017.235730,0.028365,0.145065,-0.009505,0.943466,0.186073,-0.274314,0.000000
1780043017.478487,0.027783,0.145766,-0.009830,0.940890,0.206272,-0.268661,0.000000
1780043017.721243,0.027192,0.146444,-0.010151,0.938017,0.226049,-0.262726,0.000000
1780043017.964000,0.026600,0.147093,-0.010473,0.934373,0.246127,-0.257622,0.000000
1780043018.206757,0.025977,0.147698,-0.010790,0.930182,0.266336,-0.252639,0.000000
1780043018.449513,0.025314,0.148234,-0.011078,0.925770,0.285880,-0.247433,0.000000
1780043018.692270,0.024636,0.148732,-0.011379,0.921078,0.305087,-0.241947,0.000000
1780043018.935027,0.023936,0.149182,-0.011690,0.915157,0.325749,-0.237436,0.000000
1780043019.177784,0.023205,0.149575,-0.012005,0.908788,0.346421,-0.232588,0.000000
1780043019.420541,0.022432,0.149884,-0.012304,0.902073,0.366839,-0.227363,0.000000
1780043019.663297,0.021635,0.150151,-0.012615,0.894996,0.387067,-0.221725,0.000000
1780043019.906054,0.020814,0.150364,-0.012929,0.888164,0.405718,-0.215772,0.000000
1780043020.148811,0.019967,0.150517,-0.013232,0.880944,0.424379,-0.209379,0.000000
1780043020.391568,0.019083,0.150585,-0.013506,0.873292,0.443119,-0.202502,0.000000
1780043020.634324,0.018175,0.150612,-0.013765,0.864683,0.462733,-0.195451,0.000000
1780043020.877081,0.017256,0.150598,-0.013994,0.854873,0.483463,-0.188296,0.000000
1780043021.119838,0.016323,0.150546,-0.014186,0.844584,0.504048,-0.180589,0.000000
1780043021.362595,0.015370,0.150439,-0.014328,0.833763,0.524557,-0.172277,0.000000
1780043021.605351,0.014426,0.150310,-0.014429,0.822332,0.544956,-0.163684,0.000000
1780043021.848108,0.013473,0.150196,-0.014492,0.810355,0.565210,-0.154473,0.000000
1780043022.090865,0.012519,0.150095,-0.014514,0.798038,0.584970,-0.144726,0.000000
1780043022.333622,0.011574,0.149983,-0.014497,0.785516,0.604049,-0.134501,0.000000
1780043022.576378,0.010651,0.149907,-0.014457,0.772964,0.622257,-0.123782,0.000000
1780043022.819135,0.009708,0.149880,-0.014410,0.759835,0.640353,-0.112246,0.000000
1780043023.061892,0.008769,0.149883,-0.014359,0.746482,0.657820,-0.100184,0.000000
1780043023.304649,0.007862,0.149874,-0.014308,0.733258,0.674264,-0.087751,0.000000
1780043023.547405,0.006924,0.149896,-0.014269,0.719205,0.690843,-0.074025,0.000000
1780043023.790162,0.005988,0.149940,-0.014237,0.704892,0.706804,-0.059628,0.000000
1780043024.032919,0.005061,0.149986,-0.014211,0.690513,0.721934,-0.044743,0.000000
1780043024.275676,0.004149,0.149998,-0.014192,0.677124,0.735306,-0.028789,0.000000
1780043024.518432,0.003229,0.150015,-0.014174,0.663408,0.748163,-0.011910,0.000000
1780043024.761189,0.002322,0.150038,-0.014154,0.649722,0.760153,0.005442,-0.000000
1780043025.003946,0.001434,0.150057,-0.014135,0.636742,0.770727,0.023212,-0.000000
1780043025.246703,0.000559,0.150040,-0.014127,0.625542,0.779061,0.041969,-0.000000
1780043025.489460,-0.000307,0.150033,-0.014122,0.614377,0.786637,0.061189,-0.000000
1780043025.732216,-0.001161,0.150036,-0.014121,0.603327,0.793396,0.080744,-0.000000
1780043025.974973,-0.001989,0.150038,-0.014133,0.592429,0.799304,0.100709,-0.000000
