epoch,lr,train_loss,train_velocity_loss,train_mode_loss,train_mode_accuracy,val_loss,val_velocity_loss,val_mode_loss,val_mode_accuracy
1,0.001,0.18601206283565203,0.0307043470133446,0.7765385705382848,0.6950964107748971,0.06591912323891805,0.008774967481387067,0.2857207756808083,0.9088132635253054
2,0.001,0.08928745610914808,0.014246153463956905,0.37520650738351585,0.8496425218458872,0.06111399681156218,0.006732068506490446,0.27190964113771393,0.9175392670157068
3,0.001,0.0733863402265904,0.01061217068230653,0.31387084306702595,0.8671914494114249,0.06287764926907488,0.006481588920732769,0.2819802953518706,0.912521815008726
4,0.001,0.06647794905436842,0.009064808109229185,0.2870657004616687,0.8726800028887124,0.05720321003211106,0.006028877042175432,0.255871663178865,0.9173211169284468
5,0.001,0.06114555835065286,0.008342054796899416,0.2640175153692681,0.876796417996678,0.055630361001424974,0.005718501032790068,0.24955929495901338,0.9221204188481675
6,0.001,0.05998680713530214,0.007988150019610006,0.2599932807190647,0.8759298042897379,0.05600379465918266,0.005797793300213178,0.25103000378525486,0.9157940663176265
7,0.001,0.058922932276706315,0.007868961983712043,0.25526984735667996,0.8781685563659999,0.05459759117837144,0.005629842325108025,0.24483873810859666,0.9192844677137871
8,0.001,0.055294023117683694,0.00726165172354817,0.24016185286820405,0.8822127536650538,0.05722527499806403,0.005820140949195254,0.25702566813423994,0.9203752181500873
9,0.001,0.05476557626441092,0.0070770089545828556,0.2384428322506767,0.8829349317541706,0.05495458097566069,0.005413816563739769,0.24770381916671938,0.9225567190226877
10,0.001,0.05274699879198838,0.0069640005857057475,0.22891498753880218,0.885101466021521,0.05526784089691352,0.005487956210430858,0.24889942140271318,0.918848167539267
11,0.001,0.0524531284059581,0.006823807507252972,0.2281466020340996,0.8871235646710479,0.059254767239925954,0.005666595480886709,0.2679408454770193,0.9205933682373473
12,0.001,0.05108149656843664,0.006556979853389087,0.2226225794461468,0.8887845742760164,0.06333223852551628,0.006127619470004805,0.2860230930916718,0.9083769633507853
13,0.0005,0.052390894810945894,0.006713238307004837,0.22838827933745667,0.887990178377988,0.05600198432413071,0.005527047603426666,0.2523746828030125,0.9214659685863874
14,0.0005,0.047493064267726426,0.006116189985544311,0.20688436806498947,0.892467682530512,0.06012582997377006,0.0058540420545375605,0.27135893915752257,0.918630017452007
15,0.0005,0.04625461867219439,0.006062387376192387,0.20096115294351313,0.8963674442117426,0.06097917321152712,0.005769055650557715,0.27605057860128124,0.9138307155322862
16,0.0005,0.0462308704412921,0.005938094154023419,0.20146387725295836,0.8952841770780674,0.06140038107130124,0.005876159068704119,0.2776211022706556,0.9016143106457243
17,0.0005,0.04675171250545902,0.006058859693247916,0.20346426167147696,0.8952841770780674,0.05903695146658866,0.005835329667103508,0.2660081102065807,0.9147033158813264
18,0.0005,0.04571691952953014,0.005924680335057768,0.19896119413517388,0.8975229291543294,0.06714061171752621,0.0063500639069890424,0.3039527321153078,0.9118673647469459
19,0.00025,0.04420969822440861,0.00578359662541841,0.1921305048538475,0.9002672058929732,0.06917584783691802,0.006575044799024357,0.3130040134434925,0.9070680628272252
20,0.00025,0.04270934027258417,0.005541941386190773,0.18583699097708778,0.9017115620712067,0.0672887642372133,0.006298048408198108,0.30495357497824427,0.9068499127399651
21,0.00025,0.04249447684555077,0.005500255783396615,0.18497110170526712,0.9027226113959702,0.0657086504223459,0.0061684554070343504,0.2977009697006219,0.9105584642233857
22,0.00025,0.04226345749846467,0.0054941389152746945,0.18384658870838555,0.9017837798801185,0.06838047690364495,0.0063170295153430825,0.3103172351552554,0.9031413612565445
