epoch,lr,train_loss,train_velocity_loss,train_mode_loss,train_mode_accuracy,val_loss,val_velocity_loss,val_mode_loss,val_mode_accuracy
1,0.001,0.163056455736058,0.0221823766016989,0.5934585042573868,0.7489708962230086,0.09827136529209726,0.011092004666399913,0.3804367736476046,0.8736910994764397
2,0.001,0.07442293697775094,0.00908083419368718,0.28130633709464614,0.8695746371055102,0.06325516167111422,0.0055234158024789985,0.2610416468525432,0.9140488656195462
3,0.001,0.0681336232747353,0.008030817923270909,0.26035993375519584,0.8770852892323246,0.06183210522404516,0.005596610951931403,0.2531944101913645,0.9142670157068062
4,0.001,0.0624339422748443,0.007207638324057637,0.2400933248653062,0.8819961002383188,0.060067263573252094,0.00519615803507155,0.2483747344574587,0.9166666666666666
5,0.001,0.060734821046180845,0.007029151936190345,0.23338258146137728,0.8878457427601647,0.05913932079914144,0.005330949413052144,0.24238710534510188,0.9223385689354275
6,0.001,0.05722419401740928,0.006613075001887757,0.2199902155741187,0.892251029103777,0.05920905701777074,0.005598626798018813,0.24005901111358124,0.918848167539267
7,0.001,0.057230347490503514,0.006602704138697139,0.22012469186897854,0.8916732866324836,0.05814571692941493,0.005406374173941022,0.23666483819172646,0.918848167539267
8,0.001,0.05423169053841853,0.006210993852116872,0.20904850755743734,0.8948508702245974,0.05882297375647393,0.005335546969224814,0.2407593924753745,0.9229930191972077
9,0.001,0.05294454563496526,0.006058113689674196,0.20414158687799375,0.9003394237018849,0.05704983364121036,0.005050119668624021,0.23474796784693866,0.9256108202443281
10,0.001,0.05244467452070537,0.006003696888688186,0.20218639988475065,0.9009893839820899,0.05888525179439398,0.0054227366091805,0.2401988958813133,0.9175392670157068
11,0.001,0.050640601920093224,0.005809299914822636,0.1951100069636979,0.9038058785296454,0.061806291263765065,0.005533040141163436,0.25370104691537054,0.9168848167539267
12,0.001,0.04949820142597414,0.005619192581258985,0.19129907542823102,0.9075612045930527,0.0672119893848792,0.006001910098960841,0.2760408416156369,0.9077225130890052
13,0.001,0.05070615990940626,0.005886810827387451,0.1946626881115564,0.9053224525167907,0.05923442515247155,0.005353235482481222,0.24263976246482621,0.918848167539267
14,0.001,0.048241525371362906,0.005513144442966974,0.18607617850969818,0.9061890662237307,0.06286584276439423,0.00553054922771515,0.25902371472609187,0.9155759162303665
15,0.0005,0.04721072231585983,0.00543011706109896,0.1817524379673887,0.9095833032425796,0.06644129201795834,0.0060413009156690374,0.27179344560151325,0.9088132635253054
16,0.0005,0.04362584743171235,0.005079608559472598,0.16733314723019618,0.9162995594713657,0.06576114427460841,0.005596389857547059,0.27284182675741936,0.9088132635253054
17,0.0005,0.043584036352622035,0.005005333890286005,0.16786684039685582,0.9176716978406875,0.06607929316802799,0.005433813015500451,0.27605833469469093,0.9099040139616056
18,0.0005,0.04230069662376699,0.004879155579015194,0.16271192371961468,0.9178883512674225,0.07167914652803598,0.0057780786575286295,0.30061493855600374,0.9081588132635253
19,0.0005,0.04159465494286612,0.0048055464922485925,0.159917806556933,0.9198382321080378,0.08163843383235665,0.006366346672867172,0.3445286935432627,0.8959424083769634
20,0.0005,0.04129180858722704,0.004771542603302955,0.15874361475340304,0.9225102910377699,0.07047176253161089,0.005453023929925522,0.2978285664975331,0.9057591623036649
21,0.00025,0.04023702698657166,0.004639097389672873,0.15479415750696382,0.9246046074962085,0.07637283665633535,0.006062434216740878,0.32123984404259326,0.9009598603839442
22,0.00025,0.038446805690022214,0.004488836063802911,0.1473456651710591,0.9248212609229436,0.06928349584080994,0.0054174576598312214,0.2922428951421541,0.9033595113438045
23,0.00025,0.03800983956893308,0.004360296430148686,0.14644623159363596,0.9289376760309093,0.07137634583064607,0.005536256599594331,0.3015191607554338,0.9057591623036649
24,0.00025,0.03740243772583515,0.004357600040071187,0.1434361852407929,0.9315375171517296,0.07858264485266821,0.006107454144944035,0.3318386741541651,0.9022687609075044
