epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.0993507163865226,31.65137614678899,1.1012972295284271,36.36363636363637
2,1.0934380633490426,36.69724770642202,1.117760568857193,18.181818181818183
3,1.0846735494477409,36.69724770642202,1.1025831997394562,18.181818181818183
4,1.0401531968797957,37.15596330275229,0.9440320432186127,90.9090909090909
5,0.7866230436733791,83.02752293577981,0.5200778692960739,94.54545454545455
6,0.5458516733986991,80.73394495412845,0.4950629137456417,80.0
7,0.4996489052261625,77.06422018348624,0.6117755398154259,67.27272727272727
8,0.4730966261454991,78.89908256880734,0.2781592793762684,92.72727272727273
9,0.3170123025774956,91.74311926605505,0.16906250081956387,100.0
10,0.2162443505866187,94.95412844036697,0.15453014615923166,98.18181818181819
11,0.3368887592639242,87.1559633027523,0.26741442643105984,94.54545454545455
12,0.2350651387657438,94.95412844036697,0.10563810262829065,100.0
13,0.14530332759022713,96.78899082568807,0.0707182539626956,100.0
14,0.07511787302792072,99.08256880733946,0.05167563958093524,100.0
15,0.04998985917440483,100.0,0.03780671441927552,100.0
16,0.037417618823902946,100.0,0.03014030074700713,100.0
17,0.032852149435452054,100.0,0.025139220058918,100.0
18,0.031560257742447514,100.0,0.023432143963873386,100.0
19,0.02718222513794899,100.0,0.02072092075832188,100.0
20,0.038429472661976306,99.54128440366972,0.02039897139184177,100.0
21,0.01594716716291649,100.0,0.01470996649004519,100.0
22,0.013762510714254208,100.0,0.011978488881140947,100.0
23,0.011363625193813018,100.0,0.01278208231087774,100.0
24,0.01001582806929946,100.0,0.012063056230545044,100.0
25,0.00895211982008602,100.0,0.011793810990639031,100.0
26,0.008053676591121725,100.0,0.012779413838870823,100.0
27,0.007375050934829882,100.0,0.013832634314894676,100.0
28,0.006727539335510561,100.0,0.01391087775118649,100.0
29,0.006263876699709466,100.0,0.013810816803015769,100.0
30,0.005729982363326209,100.0,0.012883360614068806,100.0
31,0.005490313716498869,100.0,0.012978726532310247,100.0
32,0.005433394473844341,100.0,0.012917157611809671,100.0
33,0.005487652828118631,100.0,0.012911116355098784,100.0
34,0.005379734194970557,100.0,0.012928157579153776,100.0
35,0.005336464748584798,100.0,0.012824611156247556,100.0
36,0.0052830921153404885,100.0,0.01264572620857507,100.0
37,0.005224467521267278,100.0,0.012809094332624227,100.0
38,0.005193989158474973,100.0,0.012838878436014056,100.0
39,0.0051506002367075,100.0,0.012820622010622174,100.0
40,0.0051228011891778025,100.0,0.012814455258194357,100.0
41,0.005098274110683373,100.0,0.012905925861559808,100.0
42,0.005059253058529326,100.0,0.012866166129242629,100.0
43,0.004985401889176241,100.0,0.01285428210394457,100.0
44,0.0049787031353584355,100.0,0.013140213559381664,100.0
45,0.0049488417405102935,100.0,0.013037519936915487,100.0
46,0.004878607013129762,100.0,0.012971402262337506,100.0
47,0.004849198207791362,100.0,0.013132086780387908,100.0
48,0.004814242312152471,100.0,0.013020199374295771,100.0
49,0.004770649863140923,100.0,0.013015205913688987,100.0
50,0.004737747899655785,100.0,0.012950007512699813,100.0
