epoch,lr,train_loss,train_velocity_loss,train_mode_loss,train_mode_accuracy,val_loss,val_velocity_loss,val_mode_loss,val_mode_accuracy
1,0.001,0.14675382442028245,0.024083949857666972,0.6133493631981319,0.7478876290893335,0.0608063003935739,0.007553337958200882,0.2662648070753141,0.9070680628272252
2,0.001,0.06889261180716422,0.01043456674860756,0.2922902208825367,0.8674803206470716,0.05759647116715163,0.00599911801937974,0.2579867580798284,0.9136125654450262
3,0.001,0.06138877429817612,0.008650412971988259,0.2636918016329581,0.8767242001877663,0.05442524563527648,0.005308283201605122,0.24558480762686405,0.9116492146596858
4,0.001,0.05671845900943118,0.007703131249732314,0.2450766347533246,0.8806961796779086,0.05597157550107746,0.005336690364351877,0.2531744189183333,0.9155759162303665
5,0.001,0.05529319579021835,0.007432559420057182,0.23930317841105972,0.8841626345056691,0.05188880080640004,0.005337460748331189,0.23275669748662445,0.924956369982548
6,0.001,0.05306653868461625,0.00707099865923596,0.22997769606972615,0.887990178377988,0.05305800373693619,0.005424088649642711,0.23816956660302313,0.918630017452007
7,0.001,0.05161432878195598,0.006842390326850992,0.22385968784782492,0.888206831804723,0.05299157638876434,0.005555884766735357,0.23717845136374496,0.9203752181500873
8,0.001,0.05041130850508711,0.006719791855144636,0.2184575813022548,0.8890012277027515,0.0576153930803244,0.005840465376465654,0.25887463531777083,0.9184118673647469
9,0.001,0.04956862621933207,0.006489084769480752,0.21539770351481918,0.8927565537661587,0.05277635552392164,0.005460106255324073,0.23658124611015718,0.9260471204188482
10,0.001,0.0508140217704666,0.006658748760491216,0.22077636186022995,0.8916010688235719,0.05573680089302296,0.00565630030033242,0.25040250007602766,0.9164485165794066
11,0.0005,0.04736798491426882,0.0062158570132289795,0.20576063770728997,0.8979562360077995,0.06129786628339095,0.005872270792586985,0.27712798006767586,0.9114310645724258
12,0.0005,0.04473515748579494,0.005863705950766891,0.1943572548104338,0.9025781757781469,0.06158942829355936,0.006007058302704066,0.27791184290957494,0.9094677137870855
13,0.0005,0.04386423871896646,0.005750414504873197,0.1905691176642147,0.9059724127969957,0.05842530018736138,0.0056693228274030385,0.2637798867300543,0.9157940663176265
14,0.0005,0.042552598497913124,0.005679098555833401,0.18436749617941692,0.9064779374593774,0.05914785276064698,0.005647159198398196,0.2675034606123886,0.9162303664921466
15,0.0005,0.042238336080414746,0.005584718265791374,0.18326808628540414,0.9082111648732577,0.06562991141232728,0.006106824471128058,0.29761542892164794,0.9077225130890052
16,0.0005,0.04143225605916166,0.005526889219721106,0.17952683236230157,0.9109554416119015,0.0674638435582632,0.006260332375127711,0.30601754846997287,0.899869109947644
17,0.00025,0.04158182358788249,0.005552480788837553,0.18014671178882352,0.9108832238029898,0.06505760746840615,0.006178405913394302,0.2943960064940844,0.9066317626527051
18,0.00025,0.039209801254138504,0.005290693382715016,0.16959553717869563,0.9152885101466022,0.06410801701936839,0.005940875954907018,0.29083570325665864,0.9079406631762653
19,0.00025,0.03924269002392881,0.005211740316285868,0.17015474565898053,0.916227341662454,0.07136145499364244,0.006508383290397441,0.3242653495718255,0.9022687609075044
20,0.00025,0.03809910901619905,0.005147364347551139,0.1647587206504952,0.918466093738716,0.07191061627698403,0.006201448214773079,0.3285458387504697,0.9037958115183246
