epoch,lr,train_loss,train_velocity_loss,train_mode_loss,train_mode_accuracy,val_loss,val_velocity_loss,val_mode_loss,val_mode_accuracy
1,0.001,0.16732869382764473,0.022446801642488252,0.6121754438694422,0.7489708962230086,0.06781438202394033,0.00682396631091378,0.27083224396222966,0.9081588132635253
2,0.001,0.07768215753007315,0.009462742628401206,0.29378335544750855,0.8658915288510146,0.06410000386142398,0.0060392644524128935,0.26010737010321694,0.9105584642233857
3,0.001,0.06908370674327968,0.00818413843482764,0.2635771454288838,0.8765075467610313,0.06159043488910269,0.00538844733982937,0.2540676974501285,0.9081588132635253
4,0.001,0.06370296551238426,0.007356950515464047,0.2449453179910483,0.8822127536650538,0.062386257460188076,0.005328107159178424,0.2586502143641833,0.912085514834206
5,0.001,0.06435258042909629,0.0073137584366625335,0.24862531620252862,0.8814183577670254,0.05644415857280112,0.005294293478085785,0.229277852734138,0.9264834205933682
6,0.001,0.05977952243029671,0.0068935381440009815,0.2299622257857613,0.8858236441106376,0.058346602753662935,0.005323826221951948,0.23849475050887928,0.9181937172774869
7,0.001,0.05844979555129299,0.0066642820591773805,0.22560615201474027,0.8880623961868996,0.05817291119751922,0.005432922210232282,0.23653533024937695,0.9216841186736475
8,0.001,0.0553481942434823,0.00638047564856672,0.21293621154229908,0.8925399003394237,0.06131984757009185,0.005585266743464815,0.250746563883144,0.9175392670157068
9,0.001,0.05720702909573998,0.006486540193894611,0.22116974059546426,0.8919621578681303,0.057408585676348024,0.005183803034421336,0.23520489601356612,0.9245200698080279
10,0.001,0.05431232850245619,0.006247837434088253,0.20908326373034766,0.8945619989889507,0.0593879813520176,0.005480481511799466,0.24213508770103853,0.9205933682373473
11,0.0005,0.05253080629587664,0.006018501525934329,0.20246901344086898,0.9003394237018849,0.06607268439251507,0.005829403769443491,0.2720693806755189,0.912739965095986
12,0.0005,0.049707306332247535,0.005642326432170948,0.1921132639854352,0.9023615223514119,0.06521654555518798,0.005854030258191285,0.26754242280598917,0.9090314136125655
13,0.0005,0.0492246942070707,0.005613051104247882,0.18999295559090087,0.9066223730772008,0.06253485847101994,0.005502427152695153,0.2576500191686457,0.9177574171029669
14,0.0005,0.04750519251405026,0.0054735556424294705,0.18279040244272696,0.9085000361089045,0.06328050603677257,0.005581980936040689,0.2605827140246386,0.9177574171029669
15,0.0005,0.04803672194429242,0.005520506986273818,0.1849785370995286,0.9070556799306709,0.06707502140892738,0.005933065182326679,0.2760444497770872,0.9112129144851658
16,0.0005,0.04635412309534276,0.00532872318608641,0.17848337891343408,0.911533184083195,0.06971918670606862,0.005964098252696562,0.28895493613695805,0.9029232111692844
17,0.00025,0.047717627329450396,0.005453260619621212,0.18405552671482014,0.9081389470643461,0.06835081564818377,0.005968978235792258,0.2820642931715148,0.9068499127399651
18,0.00025,0.04447460528983703,0.005175784062272009,0.1706151824234418,0.9140608073951036,0.06883385494013315,0.0058628438624798605,0.28554082918021484,0.9088132635253054
19,0.00025,0.044318040093441875,0.005051609078623156,0.17107410521453714,0.9142774608218387,0.07503171182557758,0.006451638226792015,0.3106421716446236,0.9020506108202443
20,0.00025,0.043260129396634525,0.004992473166424658,0.16637591172135882,0.916227341662454,0.07517202056775335,0.006118370310982842,0.3146763940132101,0.9007417102966842
