epoch,lr,train_loss,train_velocity_loss,train_mode_loss,train_mode_accuracy,val_loss,val_velocity_loss,val_mode_loss,val_mode_accuracy
1,0.001,0.16885362209641494,0.022855073357913102,0.61571736412095,0.751137430490359,0.0684353339032353,0.006353422128806707,0.2786424410176735,0.9175392670157068
2,0.001,0.08031782771601886,0.009508654904184104,0.30650258139276226,0.8689968946342168,0.0625369804041756,0.00558269073285429,0.25685799163465517,0.9192844677137871
3,0.001,0.0690634825767365,0.007867929623130342,0.26663811125074854,0.8753520618184444,0.06422082216431749,0.005629904599889567,0.2648050662838768,0.9168848167539267
4,0.001,0.06320405711609615,0.0072756685236391025,0.24326359639563716,0.8816350111937604,0.05472583855529938,0.00503462591646548,0.2232829271498775,0.9258289703315882
5,0.001,0.06237384499533388,0.006999683822342075,0.24187238360321667,0.8825738427096121,0.06392044154033195,0.00571448818425344,0.26245732634063373,0.9181937172774869
6,0.001,0.05935632414276991,0.006668838572394416,0.23009323040061783,0.8848125947858742,0.060220106864058744,0.005447180700946736,0.24662872535187952,0.9164485165794066
7,0.001,0.05726878664300202,0.0065145192299200395,0.22119873518925534,0.8888567920849282,0.06640433819142104,0.005798458682943459,0.2740370916498477,0.912303664921466
8,0.001,0.05679015077625258,0.006292639242015301,0.22102435818947533,0.8887123564671048,0.05576700822533113,0.005391692109633543,0.22491812076660142,0.9240837696335078
9,0.001,0.05413602186888704,0.006100088585577187,0.20967922036920014,0.8897234057918683,0.060181124191113586,0.00545549906674857,0.24635063129985935,0.9116492146596858
10,0.0005,0.05317255874434309,0.005901431446000336,0.2068484759849659,0.8942731277533039,0.06550344338487789,0.005941343362817791,0.2681037776341197,0.9064136125654451
11,0.0005,0.05142981570122293,0.005705409907962746,0.20009497565108963,0.8955730483137142,0.0672027458149101,0.00609622428187187,0.2750514804484748,0.9064136125654451
12,0.0005,0.04875424306433735,0.005402592354417579,0.18974528733578763,0.9001227702751499,0.06659848609675911,0.00611756162138503,0.27181680640937145,0.9051047120418848
13,0.0005,0.0476347027502396,0.0053351082830799005,0.18482242753301328,0.9025781757781469,0.06960104158827564,0.006333073801901197,0.28467447059732875,0.8979057591623036
14,0.0005,0.047302828784896174,0.005308313196073138,0.1834310080167093,0.903444789485087,0.06951901984984546,0.006048443157715076,0.2871106626631702,0.9031413612565445
15,0.0005,0.04701329918241035,0.00524500865363001,0.18261640582341548,0.9044558388098505,0.07700869119214138,0.006898813345327316,0.3160553104902437,0.9051047120418848
16,0.00025,0.04722938343942824,0.0052367275096640185,0.18377963842874814,0.9056113237524374,0.06959797284626004,0.0060137103711552335,0.287852752323134,0.9059773123909249
17,0.00025,0.04367970702348482,0.004860052178279098,0.16979800991166788,0.9102332635227847,0.08101410499365957,0.006735368277810524,0.3377168384782099,0.9018324607329843
18,0.00025,0.0429210822407546,0.004780860086048126,0.16679680639288869,0.913988589586192,0.08450869458482112,0.006949420132752293,0.3530492803917297,0.8985602094240838
19,0.00025,0.04179449287542688,0.004689395361925459,0.16207850781116898,0.916010688235719,0.08183920858054053,0.006800158193485688,0.34119445571828677,0.8957242582897034
