elapsed_s,phase,force_sample_fresh,force_raw_n,force_baseline_n,force_delta_n,force_delta_abs_n,force_raw_g,force_baseline_g,force_delta_g,force_delta_abs_g,tool_z_m,travel_down_mm,frame_sequence,cell_index,display_row,column,raw,calibration,diff,diff_percent,raw_ave,diff_ave,diff_percent_ave
1.816602417966351,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15881153869628906,0.0,14544,35,3,4,10732.0,10733.0,-1.0,-0.009317059536010435,10732.0,-1.0,-0.009317059536010435
1.8486514389514923,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15881256103515626,0.0,14549,35,3,4,10733.0,10733.0,0.0,0.0,10733.0,0.0,0.0
1.900079428916797,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15881256103515626,0.0,14557,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10736.0,3.0,0.027951178608031303
1.9479472578968853,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588135986328125,0.0,14563,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10734.0,1.0,0.009317059536010435
1.9984294399619102,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588135986328125,0.0,14570,35,3,4,10737.0,10733.0,4.0,0.03726823814404174,10737.0,4.0,0.03726823814404174
2.050583451986313,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588146514892578,0.0,14576,35,3,4,10732.0,10733.0,-1.0,-0.009317059536010435,10732.0,-1.0,-0.009317059536010435
2.099248204845935,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15881565856933594,0.0,14583,35,3,4,10732.0,10733.0,-1.0,-0.009317059536010435,10732.0,-1.0,-0.009317059536010435
2.1505302179139107,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15881565856933594,0.0,14589,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10737.333333333334,4.333333333333333,0.040373924656045224
2.2145731849595904,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588177490234375,0.0,14594,35,3,4,10737.0,10733.0,4.0,0.03726823814404174,10736.666666666666,3.6666666666666665,0.03416255163203826
2.251534312032163,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588177490234375,0.0,14598,35,3,4,10738.0,10733.0,5.0,0.04658529768005218,10737.333333333334,4.333333333333333,0.04037392465604522
2.297771754907444,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15881982421875002,0.0,14604,35,3,4,10733.0,10733.0,0.0,0.0,10733.0,0.0,0.0
2.347981570987031,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588218688964844,0.0,14610,35,3,4,10741.0,10733.0,8.0,0.07453647628808348,10741.0,8.0,0.07453647628808348
2.4164476809091866,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588218688964844,0.0,14616,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10734.666666666666,1.6666666666666667,0.015528432560017394
2.465689282864332,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158823974609375,0.0,14620,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10734.666666666666,1.6666666666666667,0.01552843256001739
2.5148558728396893,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15882603454589844,0.0,14627,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10734.0,1.0,0.009317059536010435
2.55281075485982,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15882603454589844,0.0,14632,35,3,4,10732.0,10733.0,-1.0,-0.009317059536010435,10732.0,-1.0,-0.009317059536010435
2.598368876846507,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15882708740234375,0.0,14637,35,3,4,10737.0,10733.0,4.0,0.03726823814404174,10735.0,2.0,0.01863411907202087
2.649526827968657,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15882708740234375,0.0,14644,35,3,4,10738.0,10733.0,5.0,0.04658529768005218,10738.0,5.0,0.04658529768005218
2.701513665029779,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15882913208007812,0.0,14649,35,3,4,10735.0,10733.0,2.0,0.01863411907202087,10735.0,2.0,0.01863411907202087
2.7376468698494136,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15882913208007812,0.0,14655,35,3,4,10732.0,10733.0,-1.0,-0.009317059536010435,10732.0,-1.0,-0.009317059536010435
2.7986037528607994,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15883123779296876,0.0,14665,35,3,4,10730.0,10733.0,-3.0,-0.027951178608031306,10731.333333333334,-1.6666666666666667,-0.015528432560017394
2.8486152898985893,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15883224487304687,0.0,14671,35,3,4,10732.0,10733.0,-1.0,-0.009317059536010435,10731.333333333334,-1.6666666666666667,-0.01552843256001739
2.9002713200170547,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588332977294922,0.0,14677,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10734.0,1.0,0.009317059536010435
2.9512790970038623,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588332977294922,0.0,14685,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10734.666666666666,1.6666666666666667,0.015528432560017394
3.0147726349532604,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15883535766601564,0.0,14689,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10736.0,3.0,0.027951178608031303
3.0541146439500153,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15883535766601564,0.0,14695,35,3,4,10737.0,10733.0,4.0,0.03726823814404174,10736.666666666666,3.6666666666666665,0.03416255163203826
3.0986548010259867,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15883274841308595,0.0,14701,35,3,4,10732.0,10733.0,-1.0,-0.009317059536010435,10732.0,-1.0,-0.009317059536010435
3.148738188901916,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588348388671875,0.0,14707,35,3,4,10733.0,10733.0,0.0,0.0,10733.0,0.0,0.0
3.2173060418572277,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588348388671875,0.0,14713,35,3,4,10738.0,10733.0,5.0,0.04658529768005218,10738.0,5.0,0.04658529768005218
3.2490741049405187,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588369140625,0.0,14717,35,3,4,10731.0,10733.0,-2.0,-0.01863411907202087,10730.333333333334,-2.6666666666666665,-0.024845492096027825
3.287583458935842,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588369140625,0.0,14724,35,3,4,10727.0,10733.0,-6.0,-0.05590235721606261,10728.333333333334,-4.666666666666667,-0.043479611168048694
3.338251991895959,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15883795166015624,0.0,14731,35,3,4,10733.0,10733.0,0.0,0.0,10733.0,0.0,0.0
3.3981751049868762,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15883795166015624,0.0,14739,35,3,4,10733.0,10733.0,0.0,0.0,10731.666666666666,-1.3333333333333333,-0.012422746048013912
3.4487090290058404,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884002685546875,0.0,14743,35,3,4,10731.0,10733.0,-2.0,-0.01863411907202087,10732.333333333334,-0.6666666666666666,-0.006211373024006956
3.4985048179514706,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158841064453125,0.0,14749,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10734.333333333334,1.3333333333333333,0.012422746048013916
3.5509829288348556,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158841064453125,0.0,14755,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10736.0,3.0,0.027951178608031303
3.618231931934133,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884312438964845,0.0,14761,35,3,4,10738.0,10733.0,5.0,0.04658529768005218,10738.0,5.0,0.04658529768005218
3.6496484228409827,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884312438964845,0.0,14766,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10730.666666666666,-2.3333333333333335,-0.021739805584024347
3.698010209016502,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884417724609376,0.0,14771,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10734.0,1.0,0.009317059536010435
3.751976849976927,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884518432617187,0.0,14778,35,3,4,10737.0,10733.0,4.0,0.03726823814404174,10737.0,4.0,0.03726823814404174
3.818780303001404,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884622192382813,0.0,14783,35,3,4,10739.0,10733.0,6.0,0.05590235721606261,10739.0,6.0,0.055902357216062605
3.83747355081141,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884622192382813,0.0,14788,35,3,4,10728.0,10733.0,-5.0,-0.04658529768005218,10729.333333333334,-3.6666666666666665,-0.03416255163203826
3.892018341924995,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884727478027344,0.0,14797,35,3,4,10731.0,10733.0,-2.0,-0.01863411907202087,10731.0,-2.0,-0.01863411907202087
3.9382947490084916,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884832763671874,0.0,14807,35,3,4,10737.0,10733.0,4.0,0.03726823814404174,10737.0,4.0,0.03726823814404174
3.9981147868093103,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884933471679688,0.0,14817,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10734.0,1.0,0.009317059536010435
4.048827626975253,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884933471679688,0.0,14824,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10736.666666666666,3.6666666666666665,0.03416255163203826
4.0883869170211256,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884783935546876,0.0,14829,35,3,4,10731.0,10733.0,-2.0,-0.01863411907202087,10732.666666666666,-0.3333333333333333,-0.0031056865120034777
4.13756822491996,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884521484375,0.0,14839,35,3,4,10733.0,10733.0,0.0,0.0,10733.0,0.0,0.0
4.198156093945727,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884622192382813,0.0,14849,35,3,4,10731.0,10733.0,-2.0,-0.01863411907202087,10731.0,-2.0,-0.01863411907202087
4.24979731393978,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884622192382813,0.0,14855,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10736.0,3.0,0.027951178608031303
4.298612478887662,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884727478027344,0.0,14861,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10736.0,3.0,0.027951178608031303
4.337834467878565,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15884727478027344,0.0,14867,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10734.0,1.0,0.009317059536010435
4.39825904997997,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885037231445312,0.0,14877,35,3,4,10732.0,10733.0,-1.0,-0.009317059536010435,10732.0,-1.0,-0.009317059536010435
4.447939460864291,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885037231445312,0.0,14883,35,3,4,10735.0,10733.0,2.0,0.01863411907202087,10735.0,2.0,0.01863411907202087
4.498660666868091,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588514404296875,0.0,14889,35,3,4,10735.0,10733.0,2.0,0.01863411907202087,10735.666666666666,2.6666666666666665,0.024845492096027825
4.55051955091767,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588514404296875,0.0,14895,35,3,4,10733.0,10733.0,0.0,0.0,10733.666666666666,0.6666666666666666,0.006211373024006956
4.615957682952285,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885244750976563,0.0,14901,35,3,4,10730.0,10733.0,-3.0,-0.027951178608031306,10730.0,-3.0,-0.027951178608031303
4.650936177931726,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588545379638672,0.0,14905,35,3,4,10732.0,10733.0,-1.0,-0.009317059536010435,10731.333333333334,-1.6666666666666667,-0.01552843256001739
4.7019525789655745,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588545379638672,0.0,14911,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10730.0,-3.0,-0.027951178608031303
4.74887386104092,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885186767578124,0.0,14917,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10734.666666666666,1.6666666666666667,0.01552843256001739
4.817054346902296,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885391235351562,0.0,14924,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10734.0,1.0,0.009317059536010435
4.848675056826323,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885391235351562,0.0,14929,35,3,4,10735.0,10733.0,2.0,0.01863411907202087,10735.0,2.0,0.01863411907202087
4.889856407884508,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885391235351562,0.0,14934,35,3,4,10735.0,10733.0,2.0,0.01863411907202087,10735.0,2.0,0.01863411907202087
4.938442996004596,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885496520996095,0.0,14942,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10736.0,3.0,0.027951178608031303
4.9988461709581316,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885702514648437,0.0,14951,35,3,4,10733.0,10733.0,0.0,0.0,10733.0,0.0,0.0
5.049195911036804,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885702514648437,0.0,14957,35,3,4,10735.0,10733.0,2.0,0.01863411907202087,10735.0,2.0,0.01863411907202087
5.098997249966487,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885809326171876,0.0,14963,35,3,4,10737.0,10733.0,4.0,0.03726823814404174,10737.0,4.0,0.03726823814404174
5.149027872830629,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15886013793945314,0.0,14970,35,3,4,10739.0,10733.0,6.0,0.05590235721606261,10739.0,6.0,0.055902357216062605
5.2148479640018195,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15886013793945314,0.0,14975,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10735.666666666666,2.6666666666666665,0.024845492096027825
5.248882826883346,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588585205078125,0.0,14980,35,3,4,10733.0,10733.0,0.0,0.0,10733.0,0.0,0.0
5.300744462991133,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588585205078125,0.0,14987,35,3,4,10737.0,10733.0,4.0,0.03726823814404174,10737.666666666666,4.666666666666667,0.043479611168048694
5.348237958038226,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885955810546876,0.0,14992,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10736.333333333334,3.3333333333333335,0.031056865120034787
5.39821051992476,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15886056518554686,0.0,14999,35,3,4,10740.0,10733.0,7.0,0.06521941675207305,10740.0,7.0,0.06521941675207305
5.449054887983948,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15886056518554686,0.0,15003,35,3,4,10733.0,10733.0,0.0,0.0,10735.333333333334,2.3333333333333335,0.021739805584024347
5.499466347973794,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885899353027344,0.0,15010,35,3,4,10732.0,10733.0,-1.0,-0.009317059536010435,10732.666666666666,-0.3333333333333333,-0.003105686512003478
5.549382337834686,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885899353027344,0.0,15015,35,3,4,10731.0,10733.0,-2.0,-0.01863411907202087,10731.666666666666,-1.3333333333333333,-0.012422746048013912
5.615111103979871,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15886105346679688,0.0,15021,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10734.333333333334,1.3333333333333333,0.012422746048013916
5.648771398933604,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885948181152343,0.0,15025,35,3,4,10739.0,10733.0,6.0,0.05590235721606261,10738.0,5.0,0.04658529768005217
5.698874801862985,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885948181152343,0.0,15031,35,3,4,10740.0,10733.0,7.0,0.06521941675207305,10740.0,7.0,0.06521941675207305
5.748880577040836,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885784912109374,0.0,15037,35,3,4,10741.0,10733.0,8.0,0.07453647628808348,10738.333333333334,5.333333333333333,0.04969098419205565
5.818110113963485,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885989379882812,0.0,15043,35,3,4,10729.0,10733.0,-4.0,-0.03726823814404174,10733.0,0.0,0.0
5.83773706597276,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885989379882812,0.0,15048,35,3,4,10733.0,10733.0,0.0,0.0,10731.666666666666,-1.3333333333333333,-0.012422746048013912
5.888784003909677,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885989379882812,0.0,15057,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10736.0,3.0,0.027951178608031303
5.93773078196682,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885928344726563,0.0,15066,35,3,4,10729.0,10733.0,-4.0,-0.03726823814404174,10728.333333333334,-4.666666666666667,-0.043479611168048694
6.001078902976587,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15886135864257814,0.0,15075,35,3,4,10735.0,10733.0,2.0,0.01863411907202087,10735.0,2.0,0.01863411907202087
6.04881536681205,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15886344909667968,0.0,15079,35,3,4,10731.0,10733.0,-2.0,-0.01863411907202087,10732.333333333334,-0.6666666666666666,-0.006211373024006956
6.104281138861552,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15886344909667968,0.0,15084,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10736.0,3.0,0.027951178608031303
6.15056193084456,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588608093261719,0.0,15092,35,3,4,10742.0,10733.0,9.0,0.08385353582409391,10738.333333333334,5.333333333333333,0.04969098419205565
6.198508272878826,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588592529296875,0.0,15098,35,3,4,10735.0,10733.0,2.0,0.01863411907202087,10735.0,2.0,0.01863411907202087
6.252127388026565,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588592529296875,0.0,15103,35,3,4,10733.0,10733.0,0.0,0.0,10733.666666666666,0.6666666666666666,0.006211373024006956
6.298244039993733,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588560028076172,0.0,15107,35,3,4,10737.0,10733.0,4.0,0.03726823814404174,10735.666666666666,2.6666666666666665,0.024845492096027825
6.351355955936015,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588543701171875,0.0,15115,35,3,4,10735.0,10733.0,2.0,0.01863411907202087,10735.0,2.0,0.01863411907202087
6.41676355083473,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588543701171875,0.0,15122,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10734.0,1.0,0.009317059536010435
6.45079818693921,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885748291015625,0.0,15128,35,3,4,10728.0,10733.0,-5.0,-0.04658529768005218,10728.0,-5.0,-0.04658529768005218
6.498186915880069,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885748291015625,0.0,15133,35,3,4,10737.0,10733.0,4.0,0.03726823814404174,10737.0,4.0,0.03726823814404174
6.5508310389705,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588595428466797,0.0,15141,35,3,4,10733.0,10733.0,0.0,0.0,10735.0,2.0,0.01863411907202087
6.599072596989572,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588590087890625,0.0,15145,35,3,4,10739.0,10733.0,6.0,0.05590235721606261,10735.0,2.0,0.01863411907202087
6.652956076897681,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588590087890625,0.0,15153,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10736.0,3.0,0.027951178608031303
6.700320336036384,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885848999023439,0.0,15158,35,3,4,10731.0,10733.0,-2.0,-0.01863411907202087,10731.0,-2.0,-0.01863411907202087
6.750591499963775,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885848999023439,0.0,15164,35,3,4,10734.0,10733.0,1.0,0.009317059536010435,10734.0,1.0,0.009317059536010435
6.818027283996344,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588578643798828,0.0,15170,35,3,4,10733.0,10733.0,0.0,0.0,10733.0,0.0,0.0
6.849551707971841,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885992431640625,0.0,15175,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10734.0,1.0,0.009317059536010435
6.902492454973981,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15885992431640625,0.0,15182,35,3,4,10741.0,10733.0,8.0,0.07453647628808348,10741.0,8.0,0.07453647628808348
6.948636646848172,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15886036682128907,0.0,15187,35,3,4,10743.0,10733.0,10.0,0.09317059536010436,10743.0,10.0,0.09317059536010436
7.014962531859055,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15886346435546875,0.0,15194,35,3,4,10733.0,10733.0,0.0,0.0,10736.333333333334,3.3333333333333335,0.031056865120034787
7.06673459103331,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15886346435546875,0.0,15199,35,3,4,10744.0,10733.0,11.0,0.10248765489611479,10740.333333333334,7.333333333333333,0.06832510326407652
7.100976340007037,approaching,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15886865234375,0.0,15206,35,3,4,10736.0,10733.0,3.0,0.027951178608031306,10736.0,3.0,0.027951178608031303
