epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.6851028545248894,37.27272727272727,1.1984190421719705,54.54545454545455
2,0.8905544045471376,70.3030303030303,0.7212114209128965,75.15151515151516
3,0.5551493630534218,83.88888888888889,0.4207837264383993,87.27272727272727
4,0.2998432661857336,92.12121212121212,0.26097225902541993,93.13131313131314
5,0.2561341753950523,93.48484848484848,0.200706121902312,94.54545454545455
6,0.167066493582341,96.21212121212122,0.11750636243772122,97.17171717171718
7,0.15570539051306345,96.01010101010101,0.1591006250330998,95.35353535353535
8,0.11160049021183964,97.22222222222223,0.1259334828223913,97.17171717171718
9,0.09762397153122772,97.67676767676768,0.13213131048025623,96.36363636363636
10,0.08599320328193566,97.92929292929293,0.07286850525246512,97.77777777777777
11,0.04331270369490789,99.1919191919192,0.1342009324580431,96.36363636363636
12,0.11384502038990538,96.86868686868686,0.08346389258100141,98.98989898989899
13,0.17225220054388046,95.3030303030303,0.38163594754352687,86.46464646464646
14,0.12351806029196709,96.81818181818181,0.04679182421175703,98.98989898989899
15,0.0445054886381953,98.98989898989899,0.10367087495603389,97.17171717171718
16,0.05876298149627063,98.73737373737374,0.06835234041265663,97.97979797979798
17,0.02714271628628335,99.4949494949495,0.05172248711929687,98.58585858585859
18,0.017551315336247847,99.74747474747475,0.04958104792862169,98.58585858585859
19,0.012068218836981443,99.8989898989899,0.035521157641684814,98.98989898989899
20,0.009030452805511173,99.94949494949495,0.032437554057387095,99.1919191919192
21,0.008402783602040501,99.94949494949495,0.03485204039081451,98.98989898989899
22,0.007589487000293429,99.94949494949495,0.032976322401795655,99.1919191919192
23,0.006780602084848309,99.94949494949495,0.03638085768738341,98.98989898989899
24,0.16250610127932422,95.05050505050505,0.13039520998755771,97.17171717171718
25,0.07654670780269249,98.08080808080808,0.0791534835833215,97.97979797979798
26,0.033663950811681005,99.34343434343434,0.0525620540363654,99.1919191919192
27,0.025396697437240472,99.4949494949495,0.040370474990096786,99.39393939393939
28,0.06057935887421932,98.28282828282828,0.05606382302639465,98.18181818181819
29,0.03945418879870446,99.14141414141415,0.01758180490334428,99.79797979797979
30,0.020275652230221538,99.6969696969697,0.02246577976902406,99.5959595959596
31,0.010988094151065114,99.8989898989899,0.01914718162433635,99.39393939393939
32,0.007150920372711675,99.94949494949495,0.01957755687931973,99.39393939393939
33,0.005914906312095662,99.94949494949495,0.0206608850313651,99.5959595959596
34,0.005300173365075381,99.94949494949495,0.017069527687835356,99.5959595959596
35,0.004498065115072795,100.0,0.016939871110803178,99.39393939393939
36,0.004160308846152357,100.0,0.01798837543690517,99.39393939393939
37,0.003965529980280647,100.0,0.01830954820428404,99.5959595959596
38,0.0038117749199661757,100.0,0.019878633031170937,99.39393939393939
39,0.0036586518850057355,100.0,0.019897167537091,99.39393939393939
40,0.0035832803583733977,100.0,0.020613212896991643,99.39393939393939
41,0.0034425535273077267,100.0,0.026878256658692996,99.39393939393939
42,0.004762598166933223,99.94949494949495,0.03767234803883419,98.98989898989899
43,0.0038160136375095573,100.0,0.030407327430082426,99.39393939393939
44,0.010885275428130801,99.6969696969697,0.034088319272644094,99.39393939393939
45,0.09566931458445446,97.32323232323232,0.08392922164902332,97.77777777777777
46,0.034043736598123944,99.0909090909091,0.03178814212761579,99.1919191919192
47,0.00866491696985078,99.8989898989899,0.028718956483287678,99.39393939393939
48,0.004968195472047815,100.0,0.022333435748042838,99.5959595959596
49,0.004010383723183505,100.0,0.02292939611980992,99.5959595959596
50,0.003581864107775712,100.0,0.022668109553295276,99.5959595959596
