elapsed_s,phase,force_sample_fresh,force_raw_n,force_baseline_n,force_delta_n,force_delta_abs_n,force_raw_g,force_baseline_g,force_delta_g,force_delta_abs_g,tool_z_m,travel_down_mm,frame_sequence,cell_index,display_row,column,raw,calibration,diff,diff_percent,raw_ave,diff_ave,diff_percent_ave
3.0647260202094913,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26524954223632813,0.022064208984373668,1738,35,3,4,10746.0,10750.0,-4.0,-0.037209302325581395,10746.0,-4.0,-0.037209302325581395
3.1003108681179583,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26521142578125,0.06018066406249245,1743,35,3,4,10740.0,10750.0,-10.0,-0.09302325581395349,10744.0,-6.0,-0.05581395348837209
3.1478554729837924,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26521142578125,0.06018066406249245,1748,35,3,4,10738.0,10750.0,-12.0,-0.11162790697674418,10738.666666666666,-11.333333333333334,-0.10542635658914729
3.1896490959916264,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2651643676757813,0.10723876953122602,1758,35,3,4,10750.0,10750.0,0.0,0.0,10750.0,0.0,0.0
3.2481104591861367,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2651376647949219,0.13394165039060102,1767,35,3,4,10740.0,10750.0,-10.0,-0.09302325581395349,10740.0,-10.0,-0.09302325581395349
3.3005665170494467,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2651376647949219,0.13394165039060102,1773,35,3,4,10750.0,10750.0,0.0,0.0,10750.0,0.0,0.0
3.3487792660016567,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26506787109375,0.203735351562484,1779,35,3,4,10742.0,10750.0,-8.0,-0.07441860465116279,10742.0,-8.0,-0.07441860465116279
3.3994335550814867,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26506787109375,0.203735351562484,1785,35,3,4,10742.0,10750.0,-8.0,-0.07441860465116279,10742.0,-8.0,-0.07441860465116279
3.4652277380228043,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2649600219726563,0.31158447265622335,1793,35,3,4,10744.0,10750.0,-6.0,-0.05581395348837209,10740.0,-10.0,-0.09302325581395349
3.4994043591432273,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26487322998046875,0.39837646484375266,1799,35,3,4,10749.0,10750.0,-1.0,-0.009302325581395349,10747.333333333334,-2.6666666666666665,-0.024806201550387597
3.548059805063531,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26487322998046875,0.39837646484375266,1803,35,3,4,10745.0,10750.0,-5.0,-0.046511627906976744,10747.666666666666,-2.3333333333333335,-0.021705426356589147
3.598428721074015,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26486932373046873,0.4022827148437713,1809,35,3,4,10746.0,10750.0,-4.0,-0.037209302325581395,10745.666666666666,-4.333333333333333,-0.040310077519379844
3.66515971114859,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2648665466308594,0.40505981445310146,1816,35,3,4,10741.0,10750.0,-9.0,-0.08372093023255814,10741.0,-9.0,-0.08372093023255815
3.7148026099894196,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2648665466308594,0.40505981445310146,1822,35,3,4,10744.0,10750.0,-6.0,-0.05581395348837209,10745.333333333334,-4.666666666666667,-0.043410852713178294
3.76613809610717,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.264860107421875,0.41149902343751155,1829,35,3,4,10745.0,10750.0,-5.0,-0.046511627906976744,10745.0,-5.0,-0.046511627906976744
3.814724822062999,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.264860107421875,0.41149902343751155,1834,35,3,4,10745.0,10750.0,-5.0,-0.046511627906976744,10745.0,-5.0,-0.046511627906976744
3.8658856581896544,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2648407287597656,0.4308776855468932,1839,35,3,4,10748.0,10750.0,-2.0,-0.018604651162790697,10748.0,-2.0,-0.018604651162790697
3.899246938060969,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2648407287597656,0.4308776855468932,1845,35,3,4,10742.0,10750.0,-8.0,-0.07441860465116279,10742.0,-8.0,-0.07441860465116279
3.9492616350762546,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26482586669921876,0.4457397460937429,1851,35,3,4,10746.0,10750.0,-4.0,-0.037209302325581395,10746.0,-4.0,-0.037209302325581395
3.99937830818817,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2647968139648438,0.474792480468722,1858,35,3,4,10743.0,10750.0,-7.0,-0.06511627906976744,10746.333333333334,-3.6666666666666665,-0.034108527131782945
4.064971323125064,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2647968139648438,0.474792480468722,1864,35,3,4,10747.0,10750.0,-3.0,-0.027906976744186046,10747.0,-3.0,-0.027906976744186046
4.114556653192267,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2646557922363281,0.6158142089843777,1870,35,3,4,10750.0,10750.0,0.0,0.0,10751.333333333334,1.3333333333333333,0.012403100775193798
4.147777435136959,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2646557922363281,0.6158142089843777,1874,35,3,4,10750.0,10750.0,0.0,0.0,10750.0,0.0,0.0
4.197849950985983,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.264628173828125,0.6434326171875226,1881,35,3,4,10744.0,10750.0,-6.0,-0.05581395348837209,10742.666666666666,-7.333333333333333,-0.06821705426356589
4.2480629060883075,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2645809326171875,0.690673828124988,1890,35,3,4,10746.0,10750.0,-4.0,-0.037209302325581395,10746.0,-4.0,-0.037209302325581395
4.29898763820529,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2645809326171875,0.690673828124988,1896,35,3,4,10746.0,10750.0,-4.0,-0.037209302325581395,10746.0,-4.0,-0.037209302325581395
4.340180688071996,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26444760131835937,0.8240051269531312,1902,35,3,4,10746.0,10750.0,-4.0,-0.037209302325581395,10746.666666666666,-3.3333333333333335,-0.031007751937984496
4.389607669087127,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26434100341796873,0.9306030273437682,1912,35,3,4,10747.0,10750.0,-3.0,-0.027906976744186046,10747.0,-3.0,-0.027906976744186046
4.4478114831727,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2643154296875,0.9561767578125102,1922,35,3,4,10747.0,10750.0,-3.0,-0.027906976744186046,10747.0,-3.0,-0.027906976744186046
4.500461393035948,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2643154296875,0.9561767578125102,1929,35,3,4,10745.0,10750.0,-5.0,-0.046511627906976744,10745.0,-5.0,-0.046511627906976744
4.549851190065965,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26431195068359375,0.9596557617187473,1935,35,3,4,10745.0,10750.0,-5.0,-0.046511627906976744,10748.333333333334,-1.6666666666666667,-0.015503875968992248
4.598779210122302,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2643100280761719,0.9615783691406254,1940,35,3,4,10750.0,10750.0,0.0,0.0,10746.666666666666,-3.3333333333333335,-0.031007751937984496
4.648877253988758,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2643024597167969,0.969146728515613,1949,35,3,4,10747.0,10750.0,-3.0,-0.027906976744186046,10747.0,-3.0,-0.027906976744186046
4.699308784212917,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2643024597167969,0.969146728515613,1956,35,3,4,10742.0,10750.0,-8.0,-0.07441860465116279,10742.0,-8.0,-0.07441860465116279
4.749330445192754,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26426397705078125,1.0076293945312509,1962,35,3,4,10758.0,10750.0,8.0,0.07441860465116279,10753.333333333334,3.3333333333333335,0.031007751937984496
4.799732341198251,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26426397705078125,1.0076293945312509,1968,35,3,4,10747.0,10750.0,-3.0,-0.027906976744186046,10754.333333333334,4.333333333333333,0.040310077519379844
4.867293275194243,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26413720703125,1.1343994140625147,1973,35,3,4,10747.0,10750.0,-3.0,-0.027906976744186046,10747.0,-3.0,-0.027906976744186046
4.899817681172863,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2639792175292969,1.2923889160156299,1979,35,3,4,10742.0,10750.0,-8.0,-0.07441860465116279,10742.0,-8.0,-0.07441860465116279
4.949247184209526,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2639792175292969,1.2923889160156299,1983,35,3,4,10749.0,10750.0,-1.0,-0.009302325581395349,10749.0,-1.0,-0.009302325581395349
4.998828710056841,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2639537353515625,1.3178710937499782,1991,35,3,4,10755.0,10750.0,5.0,0.046511627906976744,10754.333333333334,4.333333333333333,0.040310077519379844
5.066696365131065,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2639537353515625,1.3178710937499782,1998,35,3,4,10749.0,10750.0,-1.0,-0.009302325581395349,10749.0,-1.0,-0.009302325581395349
5.10080794012174,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26394598388671875,1.325622558593753,2003,35,3,4,10743.0,10750.0,-7.0,-0.06511627906976744,10743.0,-7.0,-0.06511627906976744
5.149083688156679,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26394598388671875,1.325622558593753,2008,35,3,4,10752.0,10750.0,2.0,0.018604651162790697,10752.0,2.0,0.018604651162790697
5.198770624119788,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26394110107421875,1.3305053710937487,2014,35,3,4,10746.0,10750.0,-4.0,-0.037209302325581395,10744.0,-6.0,-0.05581395348837209
5.2648076941259205,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2639381103515625,1.3334960937499973,2020,35,3,4,10749.0,10750.0,-1.0,-0.009302325581395349,10748.0,-2.0,-0.018604651162790697
5.298520689131692,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2639381103515625,1.3334960937499973,2025,35,3,4,10751.0,10750.0,1.0,0.009302325581395349,10750.333333333334,0.3333333333333333,0.0031007751937984496
5.348488831194118,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26392324829101566,1.348358154296847,2031,35,3,4,10745.0,10750.0,-5.0,-0.046511627906976744,10745.0,-5.0,-0.046511627906976744
5.398213909007609,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26392324829101566,1.348358154296847,2037,35,3,4,10753.0,10750.0,3.0,0.027906976744186046,10753.0,3.0,0.027906976744186046
5.466375067131594,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2638886108398438,1.3829956054687287,2043,35,3,4,10744.0,10750.0,-6.0,-0.05581395348837209,10746.666666666666,-3.3333333333333335,-0.031007751937984496
5.514388626208529,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2637360229492188,1.5355834960937287,2049,35,3,4,10743.0,10750.0,-7.0,-0.06511627906976744,10743.0,-7.0,-0.06511627906976744
5.564731649123132,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2637360229492188,1.5355834960937287,2055,35,3,4,10741.0,10750.0,-9.0,-0.08372093023255814,10741.0,-9.0,-0.08372093023255815
5.614762738114223,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2636866455078125,1.5849609374999907,2061,35,3,4,10743.0,10750.0,-7.0,-0.06511627906976744,10747.666666666666,-2.3333333333333335,-0.021705426356589147
5.665750787127763,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26358880615234376,1.6828002929687447,2066,35,3,4,10743.0,10750.0,-7.0,-0.06511627906976744,10743.0,-7.0,-0.06511627906976744
5.698545138118789,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.26358880615234376,1.6828002929687447,2073,35,3,4,10750.0,10750.0,0.0,0.0,10750.0,0.0,0.0
5.750165611039847,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2635032043457031,1.7684020996093786,2079,35,3,4,10750.0,10750.0,0.0,0.0,10750.0,0.0,0.0
5.797648219158873,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2635032043457031,1.7684020996093786,2085,35,3,4,10750.0,10750.0,0.0,0.0,10750.0,0.0,0.0
5.864682191051543,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2634815979003906,1.790008544921895,2092,35,3,4,10747.0,10750.0,-3.0,-0.027906976744186046,10746.333333333334,-3.6666666666666665,-0.034108527131782945
5.915192464133725,approaching,True,0.015690640000000002,0.015690640000000002,0.0,0.0,1.6000000000000003,1.6000000000000003,0.0,0.0,0.2634642333984375,1.8073730468750049,2098,35,3,4,10742.0,10750.0,-8.0,-0.07441860465116279,10742.0,-8.0,-0.07441860465116279
