epoch,lr,train_loss,train_velocity_loss,train_mode_loss,train_mode_accuracy,val_loss,val_velocity_loss,val_mode_loss,val_mode_accuracy
1,0.001,0.17537331121178099,0.023882296503869697,0.6380435742866677,0.73568281938326,0.06820567586763158,0.006880277806684134,0.2722255909006009,0.9096858638743456
2,0.001,0.07663341085773225,0.009311062230209267,0.29005642634899664,0.8684913699718351,0.06543986357579473,0.005687988936140431,0.2703194217740137,0.9109947643979057
3,0.001,0.06942020202661031,0.008156218087391994,0.2655388237104749,0.8757853686719145,0.06123942206979422,0.0053894599947597295,0.2523025090677784,0.9149214659685864
4,0.001,0.06352486784939233,0.007302827270117862,0.2445960608311334,0.8804073084422619,0.0609804916132183,0.0052199664487187335,0.2527027882726613,0.9184118673647469
5,0.001,0.061735011118516564,0.007148109553890944,0.23719395649659553,0.8825016249007005,0.06007096782508737,0.005320971442815599,0.24714511955387722,0.9212478184991274
6,0.001,0.0589073549345649,0.006813399493290757,0.2264027762901157,0.8877013071423413,0.061386256590875654,0.005725241036357092,0.2496788658812824,0.9168848167539267
7,0.001,0.05862472908636065,0.006715441391010823,0.22596922932316305,0.8871957824799596,0.05969818859616291,0.005471544669994704,0.24377548954665765,0.9164485165794066
8,0.001,0.05494176440579612,0.006289818392281086,0.21181063135238282,0.8918899400592186,0.061126293260181555,0.0055056779513730425,0.2505746824475067,0.9192844677137871
9,0.001,0.05414452949192986,0.006158813403974088,0.20913450866926875,0.8968729688741244,0.05961875136402057,0.0052984627682949705,0.245109121940939,0.9210296684118674
10,0.001,0.0541530720420914,0.0061831752316800406,0.20893360343094877,0.8943453455622157,0.059005061200255914,0.005512333792065387,0.23990196135239658,0.9219022687609075
11,0.001,0.05208970466114146,0.0059564512209150135,0.20088400895566538,0.8995450278038565,0.06397476161701725,0.005689471614885145,0.2629790962990666,0.9164485165794066
12,0.001,0.05140865734126143,0.005787814456139266,0.19916513750740292,0.9015671264533834,0.06692808467316169,0.006098301158640957,0.2736574086843361,0.9096858638743456
13,0.001,0.05098446666809112,0.005835942188353842,0.19656290702568613,0.9015671264533834,0.06276681740974673,0.005650407893206911,0.25733000443139836,0.9118673647469459
14,0.001,0.050230232056443114,0.0056979561750807,0.19417159461416372,0.9053224525167907,0.06310889249046643,0.005597648998303095,0.2595679656997401,0.9162303664921466
15,0.001,0.04939227257707605,0.005620898353369725,0.19075237587013597,0.9029392648227053,0.07186018073538003,0.0063488610053220014,0.2958122950053756,0.9029232111692844
16,0.0005,0.04823168370940801,0.0055524911242851634,0.18563350350484698,0.9077778580197877,0.07028343858779205,0.006316733023574954,0.28824985979115153,0.9009598603839442
17,0.0005,0.045881027304270454,0.005245510025609441,0.17695003269493015,0.9106665703762548,0.0667239223293193,0.0057967509984729135,0.2756520970537608,0.9099040139616056
18,0.0005,0.04427068734465803,0.00507522659525442,0.1706011674998512,0.9148552032931321,0.07135201434086338,0.005981008636545354,0.2969499794964599,0.9079406631762653
19,0.0005,0.04368055187853922,0.0049925865303989195,0.1684768915288309,0.9165162128981007,0.08103858596315351,0.0067145147733522394,0.3380477753505241,0.8981239092495636
20,0.0005,0.043095760507481,0.0049906415866372185,0.1655723836606286,0.9181050046941576,0.07807052115963392,0.006277076486323342,0.3275818441446747,0.8941972076788831
21,0.0005,0.04270539708145519,0.00494806662331286,0.16404631691064406,0.9177439156495992,0.07486745365367094,0.006327348543502399,0.3110637821348134,0.9027050610820244
22,0.00025,0.04217612214944436,0.004879056237761213,0.16209004644737388,0.9183216581208926,0.07660952300145364,0.006293924626761017,0.32010835861660425,0.8974694589877836
23,0.00025,0.04045485500188444,0.004614923692389009,0.1561250350269039,0.9234491225536218,0.07733873000943849,0.006261707455030338,0.3240765723258413,0.9009598603839442
24,0.00025,0.04013382530279338,0.004623293057511845,0.15443619295514568,0.9242435184516502,0.0839160697024322,0.006623736310755935,0.3533429793662426,0.8983420593368238
25,0.00025,0.038996252496094924,0.004525204375224819,0.1497292165793309,0.9264100527190005,0.08065399028243819,0.006194933480136161,0.34132061334388625,0.8974694589877836
