epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.1016286611557007,39.726027397260275,1.0978975594043732,22.22222222222222
2,1.0866801653589522,40.63926940639269,1.0760275721549988,55.55555555555556
3,0.9476992189884186,59.817351598173516,0.8153181225061417,59.25925925925926
4,0.5837056253637586,68.03652968036529,0.6118228957056999,72.22222222222223
5,0.4652721179383142,86.3013698630137,0.46792516112327576,85.18518518518519
6,0.3174924610980919,89.95433789954338,0.3666359558701515,87.03703703703704
7,0.20389622024127416,94.52054794520548,0.33244091272354126,94.44444444444444
8,0.10955191855984074,98.17351598173516,0.13670298364013433,94.44444444444444
9,0.05983968997108085,99.54337899543378,0.043133208993822336,100.0
10,0.04254980145820549,99.54337899543378,0.0497851325199008,98.14814814814815
11,0.041333611988063367,99.54337899543378,0.031209075823426247,100.0
12,0.01832528299252902,100.0,0.023076758487150073,100.0
13,0.01565029432198831,100.0,0.06836856179870665,96.29629629629629
14,0.011570260760241322,100.0,0.02969286113511771,98.14814814814815
15,0.00752186868339777,100.0,0.010035632527433336,100.0
16,0.005672747036442161,100.0,0.006429160479456186,100.0
17,0.0046337728355345985,100.0,0.005199841456487775,100.0
18,0.0039006623639059918,100.0,0.004552939673885703,100.0
19,0.0034114300838804673,100.0,0.004050097428262234,100.0
20,0.003046053195638316,100.0,0.003584844875149429,100.0
21,0.0028468630210097346,100.0,0.0035460563376545906,100.0
22,0.002828691770056529,100.0,0.0035080305533483624,100.0
23,0.0027853649142863496,100.0,0.0034731400082819164,100.0
24,0.002772788567069386,100.0,0.003434205544181168,100.0
25,0.0027331216094483224,100.0,0.0033951920340768993,100.0
26,0.0027210626119215575,100.0,0.00335757655557245,100.0
27,0.0026848712004721165,100.0,0.003316813614219427,100.0
28,0.002648253326437303,100.0,0.0032810125267133117,100.0
29,0.002620031957381538,100.0,0.0032447719713672996,100.0
30,0.0026036645784708007,100.0,0.0032047865097410977,100.0
31,0.0025773430742057307,100.0,0.003170521289575845,100.0
32,0.002531147245982928,100.0,0.0031367851770482957,100.0
33,0.0025094134200896534,100.0,0.003101651556789875,100.0
34,0.002480539460001247,100.0,0.003060746530536562,100.0
35,0.002456438993769033,100.0,0.003020973294042051,100.0
36,0.002422448530394052,100.0,0.0029804694931954145,100.0
37,0.002404387424966054,100.0,0.002940437407232821,100.0
38,0.002366280091726886,100.0,0.00290358392521739,100.0
39,0.0023392910370603204,100.0,0.002862097171600908,100.0
40,0.0023104933705846114,100.0,0.002822176436893642,100.0
41,0.002291125029192439,100.0,0.002818660286720842,100.0
42,0.0022815027457129744,100.0,0.002814502571709454,100.0
43,0.0022819434525445104,100.0,0.0028105747187510133,100.0
44,0.0022755599347874522,100.0,0.002807079814374447,100.0
45,0.002282063609787396,100.0,0.0028029505047015846,100.0
46,0.0022734051786496173,100.0,0.002798619563691318,100.0
47,0.0022705381187344237,100.0,0.0027947700582444668,100.0
48,0.002257232637410717,100.0,0.0027908284100703895,100.0
49,0.0023057464776294573,100.0,0.0027870111516676843,100.0
50,0.0022605956931199345,100.0,0.002782584400847554,100.0
