timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z
1777449021.889315,-0.613764,0.366968,0.503133,0.000139,-0.284783,0.958570,-0.006468
1777449022.116530,-0.613764,0.366968,0.503133,0.000139,-0.284783,0.958570,-0.006468
1777449022.328896,-0.613764,0.366968,0.503133,0.000139,-0.284783,0.958570,-0.006468
1777449022.532088,-0.613764,0.366968,0.503133,0.000139,-0.284783,0.958570,-0.006468
1777449022.723837,-0.613764,0.366968,0.503133,0.000139,-0.284783,0.958570,-0.006468
1777449022.923755,-0.613764,0.366968,0.503133,0.000139,-0.284783,0.958570,-0.006468
1777449023.132885,-0.613764,0.366968,0.503133,0.000139,-0.284783,0.958570,-0.006468
1777449023.330240,-0.613764,0.366968,0.503133,0.000139,-0.284783,0.958570,-0.006468
1777449023.527829,-0.614588,0.367591,0.499352,0.001844,-0.284812,0.958538,-0.009124
1777449023.731072,-0.616388,0.369124,0.490475,0.005793,-0.284779,0.958454,-0.015280
1777449023.928774,-0.618141,0.370522,0.485798,0.007574,-0.284811,0.958384,-0.018056
1777449024.130508,-0.624411,0.359921,0.485725,0.007765,-0.292995,0.955913,-0.018029
1777449024.330150,-0.633538,0.343601,0.485725,0.008007,-0.305372,0.952031,-0.017922
1777449024.529313,-0.654752,0.301213,0.485720,0.008596,-0.336513,0.941474,-0.017655
1777449024.724699,-0.679568,0.239998,0.485747,0.009381,-0.379301,0.925065,-0.017231
1777449024.930294,-0.699591,0.172847,0.485906,0.010134,-0.423819,0.905537,-0.016670
1777449025.124776,-0.707832,0.130020,0.487885,0.009692,-0.450951,0.892364,-0.015346
1777449025.324481,-0.704510,0.096376,0.505079,0.001594,-0.470402,0.882427,-0.006454
1777449025.531730,-0.690168,0.073430,0.524196,0.001642,-0.481659,0.876334,-0.006392
1777449025.729390,-0.666687,0.058676,0.520926,0.033596,-0.485896,0.872544,-0.037999
1777449025.930857,-0.635078,0.044715,0.523353,0.063314,-0.487703,0.868137,-0.066902
1777449026.131024,-0.599554,0.031150,0.538886,0.074036,-0.489700,0.865330,-0.076917
1777449026.324266,-0.568763,0.023397,0.555600,0.069919,-0.489707,0.866016,-0.072902
1777449026.524561,-0.525240,0.022709,0.567149,0.065284,-0.481083,0.871462,-0.069654
1777449026.724477,-0.490459,0.033439,0.570542,0.062552,-0.462910,0.881452,-0.069603
1777449026.931845,-0.459022,0.052742,0.573104,0.057895,-0.435094,0.895886,-0.068768
1777449027.122971,-0.431982,0.083383,0.569502,0.055735,-0.394185,0.914474,-0.072458
1777449027.324079,-0.417706,0.114591,0.562380,0.056684,-0.356280,0.929233,-0.079860
1777449027.535434,-0.406443,0.149504,0.552723,0.059044,-0.316218,0.942509,-0.090536
1777449027.728801,-0.396838,0.172939,0.547948,0.059101,-0.288280,0.950844,-0.096424
1777449027.923031,-0.388293,0.191136,0.545299,0.058298,-0.265994,0.956986,-0.100132
1777449028.127707,-0.378340,0.210296,0.544620,0.056066,-0.242052,0.963253,-0.102034
1777449028.323947,-0.370403,0.235012,0.546688,0.044704,-0.216416,0.971312,-0.087855
1777449028.527557,-0.370368,0.270481,0.545334,0.026144,-0.191520,0.979457,-0.057454
1777449028.731182,-0.378519,0.315626,0.530733,0.012334,-0.169909,0.984852,-0.032344
1777449028.931489,-0.390562,0.345402,0.512107,0.006966,-0.162714,0.986409,-0.021741
1777449029.131371,-0.414093,0.380819,0.485582,0.005009,0.162146,-0.986749,-0.003273
1777449029.323441,-0.435080,0.397556,0.470330,0.017488,0.168850,-0.985063,-0.028899
1777449029.527217,-0.468419,0.395595,0.458235,0.032902,0.191998,-0.979180,-0.057103
1777449029.732626,-0.505908,0.374254,0.449136,0.045775,0.225721,-0.970190,-0.075411
1777449029.929727,-0.536318,0.343355,0.440215,0.049166,0.259433,-0.961585,-0.075040
1777449030.129700,-0.563461,0.306403,0.430168,0.047500,0.294437,-0.952169,-0.066520
1777449030.324417,-0.585105,0.266784,0.426894,0.048362,0.327999,-0.941352,-0.062724
1777449030.532502,-0.597224,0.239286,0.428150,0.050516,0.349914,-0.933328,-0.062517
1777449030.723996,-0.600886,0.229918,0.427917,0.050864,0.357204,-0.930582,-0.061934
1777449030.923543,-0.600851,0.229990,0.427974,0.050897,0.357144,-0.930599,-0.061994
1777449031.124254,-0.600846,0.229968,0.428053,0.050940,0.357154,-0.930589,-0.062050
1777449031.328919,-0.600848,0.229960,0.428056,0.050942,0.357160,-0.930587,-0.062052
1777449031.523615,-0.600849,0.229961,0.428061,0.050947,0.357160,-0.930586,-0.062058
1777449031.724110,-0.600850,0.229956,0.428060,0.050944,0.357163,-0.930585,-0.062054
1777449031.926844,-0.600850,0.229956,0.428060,0.050944,0.357163,-0.930585,-0.062054
1777449032.123716,-0.600851,0.229957,0.428063,0.050946,0.357163,-0.930585,-0.062057
1777449032.328365,-0.600851,0.229957,0.428063,0.050946,0.357163,-0.930585,-0.062057
1777449032.534127,-0.600852,0.229953,0.428063,0.050946,0.357165,-0.930584,-0.062056
1777449032.719891,-0.600852,0.229953,0.428063,0.050946,0.357165,-0.930584,-0.062056
1777449032.924291,-0.600852,0.229953,0.428063,0.050946,0.357165,-0.930584,-0.062056
