timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z
1775112149.589288,-0.496062,0.333940,0.480760,0.024640,0.958863,-0.274510,-0.067961
1775112149.805330,-0.496062,0.333940,0.480760,0.024640,0.958863,-0.274510,-0.067961
1775112149.992917,-0.496062,0.333940,0.480760,0.024640,0.958863,-0.274510,-0.067961
1775112150.188559,-0.496062,0.333940,0.480760,0.024640,0.958863,-0.274510,-0.067961
1775112150.388694,-0.496062,0.333940,0.480760,0.024640,0.958863,-0.274510,-0.067961
1775112150.589463,-0.496062,0.333940,0.480760,0.024640,0.958863,-0.274510,-0.067961
1775112150.791940,-0.496062,0.333940,0.480760,0.024640,0.958863,-0.274510,-0.067961
1775112150.972080,-0.496062,0.333940,0.480760,0.024640,0.958863,-0.274510,-0.067961
1775112151.172810,-0.496062,0.333940,0.480760,0.024640,0.958863,-0.274510,-0.067961
1775112151.372064,-0.496062,0.333940,0.480760,0.024640,0.958863,-0.274510,-0.067961
1775112151.572649,-0.496062,0.333940,0.480760,0.024640,0.958863,-0.274510,-0.067961
1775112151.772488,-0.496062,0.333940,0.480760,0.024640,0.958863,-0.274510,-0.067961
1775112151.972421,-0.496062,0.333940,0.480760,0.024640,0.958863,-0.274510,-0.067961
1775112152.172398,-0.496060,0.333943,0.480760,0.024640,0.958862,-0.274513,-0.067961
1775112152.372440,-0.496075,0.333922,0.480763,0.024639,0.958868,-0.274492,-0.067964
1775112152.572066,-0.496077,0.333930,0.480794,0.024616,0.958866,-0.274492,-0.068001
1775112152.772113,-0.501396,0.333157,0.479706,0.025132,0.959906,-0.270913,-0.067485
1775112152.972598,-0.519746,0.329733,0.480272,0.024766,0.963297,-0.258145,-0.069328
1775112153.172163,-0.539665,0.319522,0.480874,0.024728,0.967573,-0.241099,-0.071150
1775112153.371865,-0.568421,0.290020,0.484621,0.024535,0.974835,-0.208391,-0.075283
1775112153.572941,-0.592552,0.245570,0.485553,0.026875,0.982318,-0.169130,-0.075657
1775112153.772138,-0.609455,0.199503,0.485760,0.029688,0.988059,-0.131437,-0.074715
1775112153.972247,-0.616318,0.161992,0.492065,0.030083,0.991190,-0.102447,-0.078373
1775112154.171800,-0.605525,0.125233,0.490575,0.033514,0.993573,-0.079708,-0.073042
1775112154.372229,-0.583669,0.101924,0.489487,0.035733,0.994599,-0.069414,-0.068391
1775112154.572244,-0.544917,0.080638,0.491011,0.036302,0.994931,-0.065420,-0.067187
1775112154.772257,-0.496780,0.066847,0.493418,0.034286,0.994292,-0.071140,-0.071745
1775112154.972101,-0.445205,0.065064,0.493378,0.029459,0.992009,-0.092235,-0.080892
1775112155.172256,-0.395835,0.069814,0.485070,0.023840,0.987890,-0.125177,-0.088517
1775112155.372240,-0.351397,0.071019,0.470618,0.018001,0.982584,-0.158581,-0.095171
1775112155.572958,-0.319352,0.067123,0.456430,0.012793,0.978000,-0.181869,-0.101375
1775112155.772905,-0.298548,0.061171,0.441763,0.010324,0.975236,-0.195157,-0.103543
1775112155.972515,-0.281657,0.052642,0.432181,0.006297,0.973241,-0.201720,-0.109872
1775112156.172519,-0.268058,0.046679,0.428922,-0.000062,0.970537,-0.208803,-0.120242
1775112156.372324,-0.260400,0.047278,0.428638,-0.005688,0.967331,-0.219346,-0.126989
1775112156.572204,-0.259827,0.064679,0.427550,0.028561,-0.965036,0.237552,0.107050
1775112156.772242,-0.264228,0.096396,0.433030,0.073758,-0.961546,0.256299,0.065579
1775112156.972493,-0.276096,0.124004,0.442508,0.100744,-0.958758,0.263372,0.035613
1775112157.172540,-0.298767,0.150884,0.457331,0.106834,-0.958273,0.264158,0.022785
1775112157.372469,-0.329265,0.182139,0.472681,0.103644,-0.958642,0.264512,0.017264
1775112157.572546,-0.358149,0.226369,0.478660,0.098035,-0.956024,0.276351,0.006159
1775112157.772450,-0.379703,0.275989,0.482220,0.094422,-0.950787,0.295104,-0.001457
1775112157.972562,-0.406826,0.315719,0.486231,0.093720,-0.949185,0.300428,-0.002792
1775112158.172559,-0.448360,0.348255,0.488933,0.095183,-0.951762,0.291700,0.000656
1775112158.372545,-0.497727,0.365031,0.489449,0.098312,-0.957285,0.271794,0.008289
1775112158.572498,-0.549792,0.359601,0.486949,0.100985,-0.964982,0.241493,0.017103
1775112158.772517,-0.595542,0.334820,0.487560,0.103893,-0.972495,0.206553,0.028212
1775112158.973931,-0.624457,0.300295,0.490560,0.105326,-0.978268,0.174715,0.037049
1775112159.172207,-0.639533,0.263220,0.489394,0.101944,-0.983393,0.146118,0.034583
1775112159.372186,-0.642614,0.233056,0.476995,0.086655,-0.988596,0.123162,-0.000380
1775112159.572164,-0.628617,0.215384,0.485807,0.075554,-0.990174,0.114203,-0.028378
1775112159.772235,-0.607583,0.206475,0.503757,0.070025,-0.990030,0.114593,-0.042499
1775112159.972337,-0.586170,0.215430,0.499872,0.063772,-0.988091,0.127793,-0.057259
1775112160.172590,-0.556425,0.238641,0.497092,0.059225,-0.983811,0.155925,-0.065544
1775112160.372238,-0.518786,0.267634,0.498205,0.055340,-0.976958,0.193725,-0.070435
1775112160.572001,-0.497844,0.278107,0.521439,0.063435,-0.973374,0.213755,-0.053185
1775112160.772438,-0.482327,0.272180,0.568160,0.083386,-0.971370,0.221978,-0.014621
1775112160.972348,-0.470738,0.262343,0.617613,0.105123,-0.968232,0.225202,0.027575
1775112161.172597,-0.458927,0.252348,0.668203,0.127509,-0.962618,0.228034,0.071468
1775112161.372725,-0.452204,0.246648,0.703427,0.143230,-0.957186,0.229686,0.102586
