timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z
1775111395.685711,-0.550265,0.461660,0.668730,-0.030927,0.941765,-0.298667,-0.151398
1775111395.917376,-0.550265,0.461660,0.668730,-0.030927,0.941765,-0.298667,-0.151398
1775111396.131053,-0.550265,0.461660,0.668730,-0.030927,0.941765,-0.298667,-0.151398
1775111396.331487,-0.550265,0.461660,0.668730,-0.030927,0.941765,-0.298667,-0.151398
1775111396.530912,-0.550265,0.461660,0.668730,-0.030927,0.941765,-0.298667,-0.151398
1775111396.731028,-0.550265,0.461660,0.668730,-0.030927,0.941765,-0.298667,-0.151398
1775111396.931073,-0.550265,0.461660,0.668730,-0.030927,0.941765,-0.298667,-0.151398
1775111397.131042,-0.550265,0.461660,0.668730,-0.030927,0.941765,-0.298667,-0.151398
1775111397.331023,-0.550265,0.461660,0.668730,-0.030927,0.941765,-0.298667,-0.151398
1775111397.531046,-0.550262,0.461664,0.668730,-0.030927,0.941764,-0.298670,-0.151397
1775111397.730783,-0.550255,0.461662,0.668743,-0.030935,0.941761,-0.298672,-0.151408
1775111397.930930,-0.550243,0.461647,0.668774,-0.030948,0.941758,-0.298669,-0.151428
1775111398.130989,-0.549837,0.461095,0.666395,-0.027042,0.942602,-0.299342,-0.145479
1775111398.331396,-0.548581,0.459514,0.663217,-0.020463,0.943902,-0.300474,-0.135445
1775111398.531386,-0.547471,0.458181,0.663812,-0.019088,0.944151,-0.300723,-0.133345
1775111398.731256,-0.544451,0.454596,0.670105,-0.021538,0.943680,-0.300355,-0.137080
1775111398.931325,-0.541552,0.451109,0.676034,-0.023820,0.943232,-0.299980,-0.140560
1775111399.131298,-0.534403,0.447528,0.680795,-0.020990,0.943116,-0.302782,-0.135703
1775111399.331543,-0.513588,0.450001,0.686276,-0.013006,0.940640,-0.316844,-0.120988
1775111399.531541,-0.499614,0.454704,0.687082,-0.006588,0.938293,-0.327909,-0.109722
1775111399.731367,-0.486958,0.467268,0.687143,-0.007330,0.933934,-0.340464,-0.108617
