timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z
1777448892.790643,-0.543020,0.308198,0.575104,-0.003179,-0.411429,0.911435,-0.001703
1777448892.990743,-0.543020,0.308198,0.575104,-0.003179,-0.411429,0.911435,-0.001703
1777448893.184582,-0.543020,0.308198,0.575104,-0.003179,-0.411429,0.911435,-0.001703
1777448893.384153,-0.543020,0.308198,0.575104,-0.003179,-0.411429,0.911435,-0.001703
1777448893.562392,-0.543020,0.308198,0.575104,-0.003179,-0.411429,0.911435,-0.001703
1777448893.767741,-0.543020,0.308198,0.575104,-0.003179,-0.411429,0.911435,-0.001703
1777448893.956270,-0.543020,0.308198,0.575104,-0.003179,-0.411429,0.911435,-0.001703
1777448894.155942,-0.543019,0.308198,0.575104,-0.003174,-0.411429,0.911435,-0.001701
1777448894.339573,-0.543019,0.308198,0.575104,-0.003174,-0.411429,0.911435,-0.001701
1777448894.539434,-0.543019,0.308198,0.575104,-0.003174,-0.411429,0.911435,-0.001701
1777448894.739475,-0.543019,0.308198,0.575104,-0.003174,-0.411429,0.911435,-0.001701
1777448894.939615,-0.543019,0.308198,0.575104,-0.003174,-0.411429,0.911435,-0.001701
1777448895.139532,-0.543017,0.308202,0.575104,-0.003174,-0.411426,0.911436,-0.001701
1777448895.339543,-0.543017,0.308202,0.575104,-0.003174,-0.411426,0.911436,-0.001701
1777448895.539362,-0.543636,0.307322,0.575293,-0.003252,-0.411335,0.911477,-0.001545
1777448895.739496,-0.546526,0.304060,0.575406,-0.003269,-0.411296,0.911495,-0.001514
1777448895.956342,-0.553391,0.296259,0.575456,0.003293,0.411286,-0.911499,0.001478
1777448896.173519,-0.559593,0.289113,0.575594,-0.003292,-0.411442,0.911429,-0.001494
1777448896.339670,-0.566335,0.281477,0.575728,0.003336,0.411500,-0.911402,0.001431
1777448896.539555,-0.572072,0.275075,0.575619,-0.003300,-0.411525,0.911391,-0.001515
1777448896.739385,-0.578703,0.267482,0.575810,0.003359,0.411511,-0.911398,0.001432
1777448896.956261,-0.585424,0.259836,0.575874,0.003330,0.411525,-0.911391,0.001498
1777448897.138934,-0.591718,0.252806,0.575728,-0.003237,-0.411675,0.911324,-0.001655
1777448897.356228,-0.599423,0.244007,0.575938,-0.003314,-0.411712,0.911307,-0.001532
1777448897.538806,-0.605144,0.237554,0.576043,0.003360,0.411772,-0.911280,0.001441
1777448897.738711,-0.612370,0.229299,0.576101,-0.003290,-0.411877,0.911233,-0.001493
1777448897.939188,-0.617963,0.227275,0.576176,0.003296,0.411996,-0.911179,0.001474
1777448898.156247,-0.620286,0.227021,0.575957,-0.003188,-0.412067,0.911147,-0.001631
1777448898.356572,-0.613937,0.222587,0.575539,-0.003017,-0.412070,0.911145,-0.001841
1777448898.539389,-0.603256,0.212018,0.575698,-0.003049,-0.412191,0.911090,-0.001760
1777448898.739336,-0.592776,0.204374,0.575865,-0.003112,-0.412128,0.911119,-0.001649
1777448898.955993,-0.587748,0.207527,0.575864,-0.003121,-0.412464,0.910967,-0.001625
1777448899.157842,-0.590076,0.215043,0.576135,0.003314,0.412342,-0.911022,0.001351
1777448899.356156,-0.595193,0.217027,0.576033,0.003277,0.412048,-0.911155,0.001427
1777448899.539479,-0.600998,0.210876,0.576092,0.003270,0.412018,-0.911169,0.001463
1777448899.739500,-0.608174,0.202669,0.576173,0.003281,0.412044,-0.911157,0.001468
1777448899.940201,-0.613208,0.197457,0.576173,0.003292,0.412145,-0.911111,0.001469
1777448900.156748,-0.615570,0.198340,0.576238,0.003322,0.412371,-0.911009,0.001439
1777448900.339360,-0.615543,0.201505,0.576260,0.003348,0.412637,-0.910888,0.001399
1777448900.556158,-0.618792,0.204576,0.576362,0.003389,0.412558,-0.910924,0.001355
1777448900.738320,-0.625033,0.206043,0.576179,0.003315,0.412142,-0.911113,0.001472
1777448900.939278,-0.631157,0.203565,0.576165,-0.003274,-0.412005,0.911174,-0.001523
1777448901.139355,-0.638093,0.196441,0.576197,-0.003243,-0.412102,0.911131,-0.001582
1777448901.338804,-0.644819,0.188812,0.576296,-0.003307,-0.412117,0.911124,-0.001520
1777448901.539810,-0.651571,0.181229,0.576250,-0.003260,-0.412106,0.911129,-0.001591
1777448901.739206,-0.657041,0.175556,0.576227,-0.003225,-0.412152,0.911108,-0.001645
1777448901.939156,-0.658663,0.167113,0.575579,-0.002857,-0.412131,0.911118,-0.002067
1777448902.139417,-0.654575,0.155936,0.575675,-0.002915,-0.412151,0.911109,-0.001979
1777448902.339259,-0.647729,0.136901,0.575813,-0.002918,-0.412157,0.911106,-0.001960
1777448902.540660,-0.642740,0.120252,0.575803,-0.002884,-0.412040,0.911159,-0.001990
1777448902.755984,-0.637236,0.101987,0.575836,-0.002865,-0.411977,0.911188,-0.002006
1777448902.956220,-0.633953,0.083576,0.576079,-0.002922,-0.411954,0.911198,-0.001963
1777448903.156024,-0.634944,0.075296,0.576286,-0.003078,-0.411939,0.911204,-0.001836
1777448903.356198,-0.641219,0.066075,0.576591,-0.003228,-0.411797,0.911268,-0.001692
1777448903.556012,-0.644366,0.062535,0.576583,-0.003175,-0.411839,0.911249,-0.001731
1777448903.756101,-0.645154,0.061480,0.576793,-0.003348,-0.411815,0.911260,-0.001581
1777448903.956072,-0.645153,0.061477,0.576788,-0.003330,-0.411809,0.911263,-0.001590
1777448904.156012,-0.645153,0.061444,0.576789,-0.003325,-0.411827,0.911255,-0.001594
1777448904.356038,-0.645147,0.061187,0.576770,-0.003301,-0.411901,0.911221,-0.001616
1777448904.539394,-0.642301,0.057307,0.576159,-0.002891,-0.411890,0.911227,-0.001965
1777448904.739279,-0.634200,0.050171,0.576346,-0.002985,-0.412013,0.911171,-0.001873
1777448904.956271,-0.630338,0.044178,0.576472,-0.003058,-0.412068,0.911146,-0.001820
1777448905.156180,-0.635549,0.040085,0.577157,0.003465,0.412189,-0.911091,0.001516
1777448905.356266,-0.642791,0.035669,0.576772,-0.003232,-0.411927,0.911209,-0.001728
1777448905.556238,-0.646081,0.024220,0.576630,-0.003128,-0.411697,0.911314,-0.001813
1777448905.739501,-0.644577,0.013644,0.576238,-0.002842,-0.411749,0.911291,-0.002042
1777448905.939570,-0.642369,0.006165,0.576164,-0.002730,-0.411922,0.911212,-0.002120
1777448906.139506,-0.642082,0.005349,0.576291,-0.002879,-0.411828,0.911255,-0.002014
1777448906.339551,-0.641143,0.005826,0.576416,-0.002904,-0.412105,0.911130,-0.001991
1777448906.556586,-0.634510,0.006884,0.576310,-0.002860,-0.412294,0.911044,-0.002002
1777448906.756231,-0.622050,0.006579,0.576334,-0.002869,-0.412383,0.911004,-0.001967
1777448906.956094,-0.609447,0.006918,0.576425,-0.002991,-0.412487,0.910957,-0.001858
1777448907.138356,-0.595595,0.007243,0.576344,-0.002959,-0.412436,0.910980,-0.001854
1777448907.339857,-0.577068,0.005313,0.576243,-0.002915,-0.412533,0.910936,-0.001852
1777448907.539673,-0.558170,0.002400,0.576190,-0.002923,-0.412421,0.910987,-0.001807
1777448907.756859,-0.539646,-0.000131,0.576104,-0.002906,-0.412197,0.911089,-0.001781
1777448907.938922,-0.526900,-0.000655,0.576109,-0.002910,-0.412201,0.911087,-0.001743
1777448908.139317,-0.520652,-0.000075,0.576089,-0.002883,-0.412094,0.911135,-0.001750
1777448908.339583,-0.519736,0.000475,0.576004,-0.002838,-0.412135,0.911117,-0.001788
1777448908.556298,-0.519727,0.000491,0.576017,-0.002854,-0.412118,0.911124,-0.001781
1777448908.739421,-0.519133,0.001091,0.576104,-0.002924,-0.412144,0.911112,-0.001723
1777448908.939559,-0.516288,0.004346,0.576069,-0.002897,-0.412168,0.911102,-0.001726
1777448909.139349,-0.510528,0.010786,0.576093,-0.002973,-0.412208,0.911084,-0.001640
1777448909.356340,-0.503804,0.018414,0.576072,-0.003116,-0.412181,0.911095,-0.001588
1777448909.556246,-0.496051,0.027206,0.576135,0.003253,0.412283,-0.911049,0.001422
1777448909.739093,-0.490305,0.033669,0.576094,0.003211,0.412283,-0.911049,0.001436
1777448909.939511,-0.483654,0.041286,0.575929,-0.003154,-0.412366,0.911012,-0.001459
1777448910.139621,-0.477981,0.047791,0.575807,-0.003128,-0.412378,0.911006,-0.001477
1777448910.339650,-0.470184,0.056546,0.575784,-0.003161,-0.412376,0.911007,-0.001518
1777448910.539406,-0.465618,0.061864,0.575709,-0.003187,-0.412376,0.911007,-0.001472
1777448910.756243,-0.457409,0.069434,0.575928,0.003358,0.412272,-0.911054,0.001270
1777448910.956286,-0.457740,0.071420,0.576038,0.003404,0.412402,-0.910995,0.001226
1777448911.156159,-0.465581,0.076308,0.576029,0.003417,0.412397,-0.910997,0.001235
1777448911.339587,-0.478093,0.082404,0.575923,0.003301,0.412337,-0.911024,0.001400
1777448911.539561,-0.489796,0.084449,0.575849,-0.003250,-0.412050,0.911154,-0.001491
1777448911.756195,-0.493735,0.085851,0.575790,-0.003237,-0.412328,0.911028,-0.001517
1777448911.956271,-0.490665,0.091573,0.575623,-0.003195,-0.412452,0.910972,-0.001540
1777448912.156239,-0.486519,0.096381,0.575492,-0.003170,-0.412349,0.911019,-0.001551
1777448912.356188,-0.485085,0.097970,0.575610,0.003250,0.412332,-0.911027,0.001453
1777448912.556272,-0.485052,0.097949,0.575646,0.003271,0.412370,-0.911009,0.001436
1777448912.756265,-0.485044,0.097945,0.575654,0.003273,0.412379,-0.911005,0.001433
1777448912.938696,-0.485039,0.097943,0.575660,0.003277,0.412379,-0.911005,0.001428
1777448913.139547,-0.485037,0.097942,0.575663,0.003279,0.412383,-0.911003,0.001426
1777448913.339551,-0.485034,0.097939,0.575665,0.003282,0.412383,-0.911003,0.001430
1777448913.556192,-0.485034,0.097939,0.575665,0.003282,0.412383,-0.911003,0.001430
1777448913.756207,-0.485031,0.097938,0.575668,0.003284,0.412383,-0.911003,0.001428
1777448913.956223,-0.485031,0.097938,0.575668,0.003284,0.412388,-0.911001,0.001428
1777448914.156054,-0.484542,0.098412,0.575729,0.003330,0.412371,-0.911009,0.001370
1777448914.355991,-0.481481,0.101892,0.575697,0.003286,0.412293,-0.911044,0.001402
1777448914.539110,-0.475803,0.108335,0.575634,0.003310,0.412324,-0.911030,0.001332
1777448914.740069,-0.469617,0.115426,0.575480,0.003219,0.412293,-0.911045,0.001440
1777448914.939040,-0.464773,0.123845,0.575412,0.003302,0.412304,-0.911039,0.001448
1777448915.139361,-0.464611,0.132171,0.575381,-0.003254,-0.412246,0.911066,-0.001511
1777448915.339229,-0.465774,0.133986,0.575393,-0.003248,-0.412150,0.911109,-0.001521
1777448915.539410,-0.467981,0.128923,0.575369,-0.003214,-0.411816,0.911260,-0.001592
1777448915.739530,-0.473650,0.123939,0.575529,0.003324,0.412040,-0.911158,0.001471
1777448915.956275,-0.475517,0.128162,0.575531,-0.003301,-0.412347,0.911020,-0.001495
1777448916.140214,-0.471220,0.135586,0.575280,-0.003234,-0.412311,0.911036,-0.001560
1777448916.339484,-0.465812,0.143219,0.575481,0.003415,0.412412,-0.910990,0.001271
1777448916.539313,-0.463905,0.154314,0.575316,0.003312,0.412372,-0.911008,0.001413
1777448916.739285,-0.463324,0.161593,0.575148,-0.003230,-0.412314,0.911035,-0.001544
1777448916.939305,-0.462326,0.162579,0.575168,-0.003264,-0.412218,0.911078,-0.001485
1777448917.139562,-0.461230,0.162249,0.575193,0.003308,0.412204,-0.911084,0.001419
1777448917.340222,-0.460181,0.166756,0.575126,0.003271,0.412376,-0.911007,0.001472
1777448917.556357,-0.456970,0.172901,0.575071,0.003290,0.412437,-0.910979,0.001433
1777448917.739678,-0.450561,0.180770,0.575073,0.003303,0.412486,-0.910957,0.001392
1777448917.939740,-0.448772,0.189851,0.575044,0.003276,0.412392,-0.911000,0.001446
1777448918.139675,-0.451380,0.197452,0.574919,-0.003226,-0.412310,0.911036,-0.001555
1777448918.339391,-0.452544,0.200506,0.574797,-0.003190,-0.412303,0.911040,-0.001632
1777448918.538735,-0.451381,0.200183,0.574697,-0.003167,-0.412488,0.910956,-0.001672
1777448918.739487,-0.449123,0.200359,0.574801,-0.003222,-0.412392,0.911000,-0.001557
1777448918.939455,-0.444759,0.206307,0.574738,-0.003228,-0.412342,0.911022,-0.001538
1777448919.139432,-0.438504,0.212722,0.574807,0.003304,0.412229,-0.911073,0.001362
1777448919.339426,-0.431815,0.220254,0.574639,-0.003235,-0.412266,0.911056,-0.001512
1777448919.539494,-0.428406,0.225826,0.574696,0.003264,0.412170,-0.911100,0.001443
1777448919.739330,-0.432905,0.230526,0.574798,0.003313,0.412002,-0.911176,0.001356
1777448919.939593,-0.440947,0.234443,0.574626,-0.003254,-0.412048,0.911155,-0.001530
1777448920.139450,-0.443684,0.236938,0.574523,-0.003208,-0.412250,0.911064,-0.001651
1777448920.339674,-0.442925,0.239698,0.574450,-0.003195,-0.412342,0.911022,-0.001701
1777448920.539299,-0.441023,0.240520,0.574411,-0.003199,-0.412379,0.911005,-0.001690
1777448920.756260,-0.440322,0.240710,0.574331,-0.003173,-0.412442,0.910977,-0.001748
1777448920.938391,-0.441909,0.241862,0.574613,-0.003264,-0.412209,0.911082,-0.001541
1777448921.139281,-0.453746,0.245557,0.574673,0.003317,0.412096,-0.911133,0.001466
