timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z
1775112199.500933,-0.317957,0.181327,0.558016,0.025485,0.951454,-0.306331,-0.015684
1775112199.710261,-0.317956,0.181329,0.558016,0.025485,0.951454,-0.306334,-0.015684
1775112199.911260,-0.317957,0.181327,0.558016,0.025485,0.951454,-0.306331,-0.015684
1775112200.111340,-0.317955,0.181327,0.558018,0.025484,0.951454,-0.306334,-0.015687
1775112200.311371,-0.317956,0.181325,0.558018,0.025484,0.951455,-0.306331,-0.015687
1775112200.511316,-0.317955,0.181327,0.558018,0.025484,0.951454,-0.306334,-0.015687
1775112200.711265,-0.317955,0.181327,0.558018,0.025484,0.951454,-0.306334,-0.015687
1775112200.911260,-0.317956,0.181325,0.558018,0.025484,0.951455,-0.306331,-0.015687
1775112201.111274,-0.317955,0.181327,0.558018,0.025484,0.951454,-0.306334,-0.015687
1775112201.311260,-0.317956,0.181325,0.558018,0.025484,0.951455,-0.306331,-0.015687
1775112201.511257,-0.317956,0.181325,0.558018,0.025484,0.951455,-0.306331,-0.015687
1775112201.711260,-0.317956,0.181325,0.558018,0.025484,0.951455,-0.306331,-0.015687
1775112201.911259,-0.317954,0.181307,0.558039,0.025466,0.951460,-0.306316,-0.015705
1775112202.111302,-0.317957,0.181304,0.558040,0.025464,0.951462,-0.306310,-0.015708
1775112202.311260,-0.317990,0.181257,0.558029,0.025491,0.951484,-0.306239,-0.015702
1775112202.511260,-0.325479,0.172255,0.556929,0.026799,0.956475,-0.290263,-0.013575
1775112202.711259,-0.342882,0.159491,0.556094,0.029550,0.964852,-0.260981,-0.008691
1775112202.911259,-0.361833,0.142374,0.562545,0.028625,0.973480,-0.226753,-0.009996
1775112203.111275,-0.386979,0.121731,0.564015,0.030685,0.982167,-0.185413,-0.005346
1775112203.311412,-0.425029,0.090404,0.562027,0.034186,0.991206,-0.127764,0.004337
1775112203.511259,-0.461983,0.065798,0.565802,0.028293,0.995361,-0.091374,-0.010336
1775112203.711442,-0.498408,0.035879,0.572417,0.023168,0.996017,-0.080419,-0.030743
1775112203.911260,-0.515616,0.034833,0.572523,0.024976,0.991582,-0.123691,-0.029004
1775112204.111271,-0.536453,0.061705,0.569992,0.026768,0.977305,-0.208588,-0.025468
1775112204.311259,-0.556156,0.094550,0.568156,0.027280,0.962797,-0.267697,-0.024811
1775112204.511259,-0.582908,0.134048,0.571516,0.026186,0.951186,-0.305747,-0.032840
1775112204.711263,-0.599370,0.154379,0.576048,0.024747,0.948129,-0.314224,-0.041260
1775112204.911257,-0.595635,0.187058,0.591746,0.022609,0.939730,-0.337711,-0.048456
1775112205.111280,-0.573075,0.222714,0.593432,0.026927,0.927855,-0.371434,-0.019932
1775112205.311258,-0.535054,0.277317,0.592437,0.036180,0.904844,-0.423816,0.018118
1775112205.511261,-0.504761,0.317278,0.597241,0.041181,0.885280,-0.462238,0.030336
1775112205.711281,-0.468120,0.357522,0.603191,0.047465,0.861795,-0.503285,0.041960
1775112205.911262,-0.445362,0.379305,0.604201,0.052631,0.846920,-0.526651,0.050952
1775112206.111272,-0.439853,0.381014,0.602362,0.057198,0.843466,-0.530567,0.061579
1775112206.311263,-0.441490,0.358724,0.609463,0.059816,0.849516,-0.519284,0.071330
1775112206.511259,-0.425260,0.314748,0.634808,0.063470,0.855234,-0.507287,0.084890
1775112206.711259,-0.402789,0.285555,0.650609,0.071354,0.853129,-0.505604,0.106978
1775112206.911259,-0.390897,0.271096,0.648603,0.078609,0.850253,-0.504714,0.127102
1775112207.111277,-0.395805,0.277002,0.637596,0.075190,0.851665,-0.505121,0.117752
1775112207.311259,-0.417310,0.303043,0.619462,0.058688,0.857213,-0.506466,0.072352
1775112207.511259,-0.443657,0.335027,0.597191,0.047251,0.859850,-0.506704,0.040946
1775112207.711258,-0.472590,0.375443,0.584486,0.031733,0.860374,-0.508672,-0.001665
