epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.629759346285174,40.505050505050505,1.1000709351032012,61.01010101010101
2,0.9128624597384084,68.53535353535354,0.708736042822561,81.41414141414141
3,0.520510992816379,85.75757575757575,0.33113325315137065,90.1010101010101
4,0.37084546889508924,89.64646464646465,0.27103630813860125,93.33333333333333
5,0.19847485338968615,95.25252525252525,0.14980251990979718,97.17171717171718
6,0.15383619685927707,96.26262626262626,0.16097031819123414,94.34343434343434
7,0.1733577052251466,95.45454545454545,0.11348605155944824,97.37373737373737
8,0.09739405495084581,97.82828282828282,0.07728798311924742,98.18181818181819
9,0.06801816891698588,98.53535353535354,0.08200426646057636,98.58585858585859
10,0.05953121148500471,98.88888888888889,0.21806960252504196,94.54545454545455
11,0.17410412292566993,94.84848484848484,0.05476794283716909,99.39393939393939
12,0.046389261801396645,99.1919191919192,0.03339727012620818,99.79797979797979
13,0.023720431592195265,99.79797979797979,0.026124907432184104,99.79797979797979
14,0.03454069713986809,99.14141414141415,0.053446161065010295,98.98989898989899
15,0.021714910748414695,99.84848484848484,0.034145109986345616,99.79797979797979
16,0.012641056681111935,99.8989898989899,0.03132035923490842,99.5959595959596
17,0.008912265114861751,100.0,0.02998707776198224,99.79797979797979
18,0.007568443881257648,100.0,0.031899628627504555,99.79797979797979
19,0.006605088678864582,100.0,0.03197932743557518,99.79797979797979
20,0.005826632283823264,100.0,0.031171803557944876,99.79797979797979
21,0.005284654590556578,100.0,0.030950191791259473,99.79797979797979
22,0.00499867684313006,100.0,0.030629106215201318,99.79797979797979
23,0.004731010089838697,100.0,0.030390147949689097,99.79797979797979
24,0.00447096036476714,100.0,0.030168327375225002,99.79797979797979
25,0.004222729417961091,100.0,0.03011577404780133,99.79797979797979
26,0.003996753906493166,100.0,0.029851881524307594,99.79797979797979
27,0.0037708158047133756,100.0,0.029500674726741928,99.79797979797979
28,0.0035638784240525695,100.0,0.029302275837248853,99.79797979797979
29,0.003371793204062288,100.0,0.02908040553466567,99.79797979797979
30,0.0031943492931238706,100.0,0.028942415637204483,99.79797979797979
31,0.00305516587292415,100.0,0.028898610613278804,99.79797979797979
32,0.0029697153302315144,100.0,0.028797470341106097,99.79797979797979
33,0.002886790446110911,100.0,0.028731014658396524,99.79797979797979
34,0.0028104440894939245,100.0,0.02866744278599658,99.79797979797979
35,0.00272482501121328,100.0,0.028558960094326926,99.79797979797979
36,0.002641896908772328,100.0,0.028496989991606003,99.79797979797979
37,0.002559578793513919,100.0,0.02838698228175241,99.79797979797979
38,0.0024829315154948424,100.0,0.02831081071523048,99.79797979797979
39,0.002398720964030813,100.0,0.02823866280396619,99.79797979797979
40,0.0023236836836252723,100.0,0.02812758461391974,99.79797979797979
41,0.0022556034485704357,100.0,0.028067311855979386,99.79797979797979
42,0.0022161306415293966,100.0,0.027986747852992266,99.79797979797979
43,0.002179072806498997,100.0,0.027921757581944186,99.79797979797979
44,0.002134331001622242,100.0,0.027853059302639937,99.79797979797979
45,0.0020924909106050165,100.0,0.027780300851220324,99.79797979797979
46,0.0020509876776486635,100.0,0.027731827873316024,99.79797979797979
47,0.002008949717198829,100.0,0.02770345252300162,99.79797979797979
48,0.0019661498870024636,100.0,0.02765931587125505,99.79797979797979
49,0.0019228955995546834,100.0,0.027606449320897338,99.79797979797979
50,0.001876950504787777,100.0,0.027561271660810998,99.79797979797979
